"codigo";"Marca";"descripcion";"cantidad";"precio"
"553";"(Ref: 621127)";"Linic";"Pack Shampoo Linic Anticaspa";"718 g";"$2.890"
"554";"(Ref: 668036)";"Petrizzio";"Acondicionador Coconut";"220 ml";"$2.890"
"555";"(Ref: 416189)";"Clear";"Shampoo Suavidad Brillo Women Botella";"400 ml";"$2.990"
"556";"(Ref: 639882)";"Babaria";"Gel fijador gomina erizante";"200 ml";"$2.990"
"557";"(Ref: 689486)";"Dove";"Pack Men Care Shampoo 400 ml + Shampoo 200 ml";"1 Un";"$2.990"
"558";"(Ref: 611997)";"Elvive";"Shampoo Caída Resist x3";"750 ml";"$3.000"
"559";"(Ref: 588324)";"Organix";"Acondicionador Healing + Vitamina E Frasco";"385 ml";"$3.000"
"560";"(Ref: 588323)";"Organix";"Shampoo Healing + Vitamina E Frasco";"385 ml";"$3.000"
"561";"(Ref: 598209)";"Elvive";"Acondicionador Óleo Extraordinario Botella";"750 ml";"$3.000"
"562";"(Ref: 278570)";"Elvive";"Shampoo Reparación Total 5 Botella";"750 ml";"$3.000"
"563";"(Ref: 550899)";"Elvive";"Shampoo Nutrición Óleo Extraordinario Botella";"750 ml";"$3.000"
"564";"(Ref: 639881)";"Babaria";"Gel fijador, Keratina y Ginseng";"200 ml";"$3.050"
"565";"(Ref: 639687)";"Fructis Style";"Fructis Style Stop Caída Pote";"600 ml";"$3.090"
"566";"(Ref: 334742)";"Pantene";"Espuma para Peinar Rizos Definidos Pro-V Botella";"227 g";"$3.150"
"567";"(Ref: 520272)";"Herbal Essences";"Acondicionador Hidratante Botella";"300 ml";"$3.190"
"568";"(Ref: 589580)";"Sedal";"Shampoo Restauración Instantánea Botella";"650 ml";"$3.190"
"569";"(Ref: 520271)";"Herbal Essences";"Acondicionador Hidratante Hierba y Menta Botella";"300 ml";"$3.190"
"570";"(Ref: 589495)";"Sedal";"Acondicionador Restauración Instantánea Botella";"650 ml";"$3.190"
"571";"(Ref: 384320)";"Dove";"Crema para Peinar Reconstrucción Completa Botella";"200 ml";"$3.250"
"572";"(Ref: 411141)";"Dove";"Crema para Peinar Óleo Nutrición Botella";"200 g";"$3.250"
"573";"(Ref: 612000)";"Dove";"Crema de Tratamiento Recuperación Extrema";"350 g";"$3.250"
"574";"(Ref: 384024)";"Dove";"Crema de Tratamiento Reconstrucción Completa Pote";"350 ml";"$3.250"
"575";"(Ref: 611996)";"Elvive";"Acondicionador Caída Resist x3";"400 ml";"$3.290"
"576";"(Ref: 289410)";"Pantene";"Crema para Peinar Botella";"300 cc";"$3.290"
"577";"(Ref: 481179)";"Elvive";"Shampoo Reparación Total Extreme";"400 ml";"$3.290"
"578";"(Ref: 589663)";"Elvive";"Tratamiento Óleo Extraordinario Rizos Definidos";"300 g";"$3.290"
"579";"(Ref: 278050)";"Elvive";"Shampoo Reparador Reparación Total 5 Botella";"400 ml";"$3.290"
"580";"(Ref: 481178)";"Elvive";"Acondicionador Reparación Total Extreme";"400 ml";"$3.290"
"581";"(Ref: 677927)";"Elvive";"Crema de Peinar Dream Long";"300 ml";"$3.290"
"582";"(Ref: 543100)";"Elvive";"Acondicionador Nutri-Alisante Kera Liso MK Botella";"400 ml";"$3.290"
"583";"(Ref: 288701)";"Pantene";"Crema de Tratamiento Intensivo Rizos Definidos Pote";"300 ml";"$3.290"
"584";"(Ref: 504282)";"Elvive";"Acondicionador Óleo Extraordinario Nutrición Botella";"400 ml";"$3.290"
"585";"(Ref: 603356)";"Elvive";"Acondicionador Arcilla Purificante";"400 ml";"$3.290"
"586";"(Ref: 612204)";"Elvive";"Crema de Tratamiento Caída Resist";"300 g";"$3.290"
"587";"(Ref: 276391)";"Elvive";"Acondicionador Reparación Total 5 Botella";"400 ml";"$3.290"
"588";"(Ref: 504283)";"Elvive";"Acondicionador Óleo Extraordinario Coco Nutrición Intensa";"400 ml";"$3.290"
"589";"(Ref: 288435)";"Pantene";"Crema Restauradora Capilar Pote";"300 cc";"$3.290"
"590";"(Ref: 473999)";"Pantene";"Crema para Peinar Hidro Cauterización Botella";"300 ml";"$3.290"
"591";"(Ref: 589662)";"Elvive";"Crema para Peinar Óleo Extraordinario Rizos";"300 ml";"$3.290"
"592";"(Ref: 481180)";"Elvive";"Crema de Tratamiento Reparación Total Extreme";"300 ml";"$3.290"
"593";"(Ref: 612203)";"Elvive";"Crema para Peinar Caída Resist";"300 ml";"$3.290"
"594";"(Ref: 603357)";"Elvive";"Shampoo Arcilla Purificante Anti-caspa";"400 ml";"$3.290"
"595";"(Ref: 417664)";"Elvive";"Tratamiento Capilar Color Vive Pote";"300 ml";"$3.290"
"596";"(Ref: 488370)";"Pantene";"Crema de Peinar Restauración Botella";"300 ml";"$3.290"
"597";"(Ref: 504281)";"Elvive";"Shampoo Oleo Extraordinario Coco Nutrición Intensa";"400 ml";"$3.290"
"598";"(Ref: 397642)";"Fructis";"Acondicionador Fortificante Oil Repair Botella";"650 ml";"$3.350"
"599";"(Ref: 512377)";"Fructis";"Acondicionador Brillo Vitaminado Botella";"650 ml";"$3.350"
"600";"(Ref: 512376)";"Fructis";"Shampoo Brillo Vitaminado Frasco";"650 ml";"$3.350"
"601";"(Ref: 397641)";"Fructis";"Shampoo Fortificnte Oil Repair3 Botella";"650 ml";"$3.350"
"602";"(Ref: 629422)";"Dove";"Shampoo Ritual de Reparacion";"400 ml";"$3.390"
"603";"(Ref: 658018)";"Dove";"Shampoo Liso Nutrido";"400 ml";"$3.390"
"604";"(Ref: 488367)";"Dove";"Shampoo Men Control Caspa Botella";"400 ml";"$3.390"
"605";"(Ref: 629423)";"Dove";"Acondicionador Ritual de Reparación";"400 ml";"$3.390"
"606";"(Ref: 629421)";"Dove";"Acondicionador Ritual de Fortalecimiento";"400 ml";"$3.390"
"607";"(Ref: 611998)";"Dove";"Shampoo Recuperación Extrema";"400 ml";"$3.390"
"608";"(Ref: 384021)";"Dove";"Dove AC Reconstrucción Caída";"400 Ml";"$3.390"
"609";"(Ref: 611999)";"Dove";"Acondicionador Recuperación Extrema";"400 ml";"$3.390"
"610";"(Ref: 658010)";"Pantene";"Booster Micelar";"160 ml";"$3.390"
"611";"(Ref: 658019)";"Dove";"Acondicionador Liso Nutrido";"400 ml";"$3.390"
"612";"(Ref: 677931)";"Pantene";"Shampoo Pro-V Minute Miracle Hidratación Extrema";"270 ml";"$3.450"
"613";"(Ref: 629430)";"Pantene";"Shampoo Fuerza y Reconstrucción Botella";"400 ml ";"$3.450"
"614";"(Ref: 677928)";"Pantene";"Shampoo Pro-V Minute Miracle Restauración";"270 ml";"$3.450"
"615";"(Ref: 473997)";"Pantene";"Acondicionador Hidro Cauterización Botella";"400 ml";"$3.450"
"616";"(Ref: 677929)";"Pantene";"Shampoo Pro-V Minute Miracle Rizos Definidos";"270 ml";"$3.450"
"617";"(Ref: 629428)";"Pantene";"Acondicionador Fuerza y Reconstrucción Botella";"400 ml ";"$3.450"
"618";"(Ref: 411143)";"Dove";"Crema de Tratamiento Óleo Nutrición";"350 g";"$3.490"
"619";"(Ref: 630754)";"Fructis";"Pack 2 Shampoo Anti-caspa";"350 ml";"$3.550"
"620";"(Ref: 668208)";"Head & Shoulders";"Shampoo Manzana Fresh";"375 ml";"$3.590"
"621";"(Ref: 622756)";"Tresemmé";"Pack Shampoo + Acondicionador Detox Capilar (400 ml c/u)";"400 ml";"$3.590"
"622";"(Ref: 367666)";"Head & Shoulders";"Acondicionador Manzana Fresh";"375 ml";"$3.590"
"623";"(Ref: 629427)";"Pantene";"Acondicionador Fuerza y Reconstrucción Botella";"500 ml ";"$3.590"
"624";"(Ref: 603358)";"Elvive";"Pre-Mask Arcilla Purificante";"150 ml";"$3.590"
"625";"(Ref: 671522)";"Simmondsia";"Aceite de Jojoba Orgánico Roll On";"10 ml";"$3.590"
"626";"(Ref: 288536)";"Head & Shoulders";"Shampoo Proteción Caída con Cafeína";"375 ml";"$3.690"
"627";"(Ref: 629431)";"Pantene";"Acondicionador 3 Minutos Fuerza y Reconstrucción Pomo";"170 ml ";"$3.690"
"628";"(Ref: 668220)";"Head & Shoulders";"Acondicionador Suave y Masajeable";"375 ml";"$3.690"
"629";"(Ref: 595145)";"Pantene";"Acondicionador 3 Minutos Restauración Pomo";"170 ml";"$3.690"
"630";"(Ref: 690897)";"Head & Shoulders";"Shampoo Purificación Capilar Carbón Activado 375ml";"1 Un";"$3.690"
"631";"(Ref: 595147)";"Pantene";"Acondicionador 3 Minutos Liso Extremo Pomo";"170 ml";"$3.690"
"632";"(Ref: 603392)";"Head & Shoulders";"Shampoo Nutrición Profunda";"375 ml";"$3.690"
"633";"(Ref: 318933)";"Head & Shoulders";"Shampoo 2 en 1 Limpieza Renovadora";"375 ml";"$3.690"
"634";"(Ref: 595146)";"Pantene";"Acondicionador 3 Minutos Rizos Definidos Pomo";"170 ml";"$3.690"
"635";"(Ref: 605800)";"Head & Shoulders";"Shampoo Men Old Spice";"375 ml";"$3.690"
"636";"(Ref: 668222)";"Head & Shoulders";"Shampoo Suave y Masajeable";"375 ml";"$3.690"
"637";"(Ref: 294381)";"Head & Shoulders";"Acondicionador Limpieza Renovadora";"375 ml";"$3.690"
"638";"(Ref: 603393)";"Head & Shoulders";"Acondicionador Nutrición Profunda";"375 ml";"$3.690"
"639";"(Ref: 550756)";"Head & Shoulders";"Acondicionador Alivio Refrescante";"375 ml";"$3.690"
"640";"(Ref: 639884)";"Babaria";"Espuma modeladora, Keratina y Ginseng";"250 ml";"$3.790"
"641";"(Ref: 668030)";"Fructis";"Fructis Hair Food Goji";"350 ml";"$3.990"
"642";"(Ref: 689485)";"Dove";"Pack Shampoo 400 ml + Súper Acondicionador 170 ml";"1 Un";"$3.990"
"643";"(Ref: 668029)";"Fructis";"Fructis Hair Food Coconut";"350 ml";"$3.990"
"644";"(Ref: 639883)";"Babaria";"Agua de Peinado, Keratina y Ginseng";"200 ml";"$3.990"
"645";"(Ref: 457783)";"Tresemmé";"Acondicionador Infusión Keratina Botella";"750 ml";"$4.090"
"646";"(Ref: 457781)";"Tresemmé";"Shampoo Infusión Keratina Botella";"750 ml";"$4.090"
"647";"(Ref: 644697)";"Pantene";"Shampoo Pro-V Rizos Definidos";"500 ml";"$4.090"
"648";"(Ref: 563699)";"Pantene";"Shampoo Restauración Botella";"500 ml";"$4.090"
"649";"(Ref: 563701)";"Pantene";"Acondicionador Restauración Botella";"500 ml";"$4.090"
"650";"(Ref: 644698)";"Pantene";"Acondicionador Pro-V Rizos Definidos";"500 ml";"$4.090"
"651";"(Ref: 542830)";"Babaria";"Keratina Líquida para Cabellos Frasco";"300 ml";"$4.090"
"652";"(Ref: 367664)";"Pantene";"Tratamiento 3 Minutos de Rescate";" 3 Un de 15 ml c/u";"$4.190"
"653";"(Ref: 658020)";"Clear";"Pack Shampoo + Acondicionador Cero Caspa (400 ml c/u)";"400 ml";"$4.290"
"654";"(Ref: 612200)";"Fructis";"Óleo Control y Definición Rizos Poderoso";"100 ml";"$4.450"
"655";"(Ref: 550898)";"Fructis";"Aceite Súper Óleo Post Química Frasco";"100 ml";"$4.450"
"656";"(Ref: 657871)";"Elvive";"Pack Shampoo + Acondicionador Cica Repair";"1 Un";"$4.490"
"657";"(Ref: 677934)";"Pantene";"Pack Shampoo + Acondicionador Micelar (400 ml c/u)";"2 Un";"$4.490"
"658";"(Ref: 550767)";"Capilatis";"Tratamiento Capilar Cabello Secos con Aceite de Argán Pote";"200 g";"$4.490"
"659";"(Ref: 658013)";"Pantene";"Pack Shampoo + Acondicionador 3 Min Miracle Super ahorro";"2 Un";"$4.490"
"660";"(Ref: 657868)";"Deluxe";"Shampoo Coconut Sin Sal";"300 ml";"$4.890"
"661";"(Ref: 657869)";"Deluxe";"Acondicionador Coconut Sin Sal";"300 ml";"$4.890"
"662";"(Ref: 488379)";"Deluxe";"Acondicionador Macadamia Sin Sal";"300 ml";"$4.890"
"663";"(Ref: 588294)";"Deluxe";"Acondicionador Keratina Sin Sal";"300 ml";"$4.890"
"664";"(Ref: 588297)";"Deluxe";"Acondicionador Jalea Real Sin Sal";"300 ml";"$4.890"
"665";"(Ref: 488376)";"Deluxe";"Acondicionador Argan sin Sal";"300 ml";"$4.890"
"666";"(Ref: 588296)";"Deluxe";"Shampoo Jalea Real Sin Sal";"300 ml";"$4.890"
"667";"(Ref: 488378)";"Deluxe";"Shampoo Macadamia Sin Sal";"300 ml";"$4.890"
"668";"(Ref: 488375)";"De Luxe";"Shampoo Argan sin Sal";"300 ml";"$4.890"
"669";"(Ref: 342818)";"John Frieda";"Shampoo Strengthen & Restore";"250 ml";"$4.950"
"670";"(Ref: 689479)";"John Frieda";"Shampoo Luxurious Volume";"250 ml";"$4.950"
"671";"(Ref: 412089)";"John Frieda";"Acondicionador Multi-tone Revealing";"250 ml";"$4.950"
"672";"(Ref: 412088)";"John Frieda";"Shampoo Multi-tone Revealing";"250 ml";"$4.950"
"673";"(Ref: 689480)";"John Frieda";"Acondicionador Luxurious Volume";"250 ml";"$4.950"
"674";"(Ref: 342819)";"John Frieda";"Acondicionador Strengthen & Restore";"250 ml";"$4.950"
"675";"(Ref: 536839)";"NaturVital";"NV Champu Sensitive Anticaspa";"300 ml";"$4.990"
"676";"(Ref: 629432)";"Pantene";"Pack Ahorro Shampoo y Acondiconador 3 Minutos Restauracion";"2 Un";"$4.990"
"677";"(Ref: 689482)";"Elvive";"Pack Dream Long shampoo 680 ML + acondicionador 400 ML";"1 Un";"$5.090"
"678";"(Ref: 689481)";"Elvive";"Pack Colorvive shampoo 680 ML + acondicionador 400 ML";"1 Un";"$5.090"
"679";"(Ref: 689483)";"Elvive";"Pack Óleo Universal shampoo 680 ML + acondicionador 400 ML";"1 Un";"$5.090"
"680";"(Ref: 689484)";"Elvive";"Pack Reparación total 5 shampoo 680 ML + acondicionador 400 ML";"1 Un";"$5.090"
"681";"(Ref: 536840)";"NaturVital";"NV Champu Sensitive Grasos Lima";"300 ml";"$5.350"
"682";"(Ref: 536847)";"NaturVital";"NV Champú Coloursafe Castaños";"300 ml";"$5.350"
"683";"(Ref: 536846)";"NaturVital";"NV Champú Coloursafe Rubios";"300 ml";"$5.350"
"684";"(Ref: 536841)";"NaturVital";"NV Champu Sensitive Camomila";"300 ml";"$5.350"
"685";"(Ref: 474005)";"Elvive";"Óleo Extraordinario Cabello Liso Frasco";"100 ml";"$5.390"
"686";"(Ref: 612201)";"Elvive";"Shampoo Caída Resist Men Arginina";"750 ml";"$5.450"
"687";"(Ref: 278557)";"Elvive";"Acondicionador Reparación Total 5";"750 cc";"$5.450"
"688";"(Ref: 639570)";"Pantene";"Shampoo Hidratación Extrema";"700 ml";"$5.490"
"689";"(Ref: 639571)";"Pantene";"Acondicionador Hidratación Extrema";"700 ml";"$5.490"
"690";"(Ref: 463131)";"Organix";"Aceite Capilar Penetrating Oil Frasco";"100 g";"$5.490"
"691";"(Ref: 397722)";"Organix";"Crema de Tratamiento Argan Oil of Morocco Frasco";"237 ml";"$5.490"
"692";"(Ref: 639565)";"Pantene";"Acondicionador Restauracion Fórmula Pro-Vitaminas";"700 ml";"$5.490"
"693";"(Ref: 525534)";"Organix";"Acondicionador biotin & Collagen Botella";"385 ml";"$5.490"
"694";"(Ref: 525533)";"Organix";"Shampoo biotin & Collagen Botella";"385 ml";"$5.490"
"695";"(Ref: 605791)";"Head & Shoulders";"Shampoo Control Caspa 3 en 1 Men Botella";"700 ml";"$5.550"
"696";"(Ref: 605801)";"Head & Shoulders";"Shampoo Control Caspa Men Old Spice Botella";"700 ml";"$5.550"
"697";"(Ref: 605796)";"Head & Shoulders";"Shampoo Control Caspa Limpieza Renovadora Botella";"700 ml";"$5.550"
"698";"(Ref: 605799)";"Head & Shoulders";"Shampoo Control Caspa Protección Caída Botella";"700 ml";"$5.550"
"699";"(Ref: 690898)";"Head & Shoulders";"Pack Shampoo Purificación Capilar Carbón Activado (2x375ml)";"1 Un";"$5.690"
"700";"(Ref: 657874)";"Elvive";"Low Shampoo Óleo Extraordinario";"400 ml";"$5.690"
"701";"(Ref: 525347)";"Pantene";"Aceite Capilar Esencia y Vitamina E Botella";"100 ml";"$5.690"
"702";"(Ref: 657873)";"Elvive";"Low Shampoo Color-Vive";"400 ml";"$5.690"
"703";"(Ref: 536844)";"NaturVital";"NV Champú Anticaida Cabellos Grasos";"300 ml";"$5.690"
"704";"(Ref: 578377)";"Capilatis";"Enjuague para la Caída del Cabello Ortiga Frasco";"410 ml";"$5.690"
"705";"(Ref: 668219)";"Head & Shoulders";"Pack Shampoo Head & Shoulders Suave y Manejable (2x375ml)";"1 Un";"$5.690"
"706";"(Ref: 644694)";"Herbal Essences";"Acondicionador Rosemary & Herbs Botella";"400 ml";"$5.750"
"707";"(Ref: 644695)";"Herbal Essences";"Shampoo Passion Flower & Rice Milk Botella";"400 ml";"$5.750"
"708";"(Ref: 644693)";"Herbal Essences";"Shampoo Rosemary & Herbs Botella";"400 ml";"$5.750"
"709";"(Ref: 644696)";"Herbal Essences";"Acondicionador Passion Flower & Rice Milk Botella";"400 ml";"$5.750"
"710";"(Ref: 644691)";"Herbal Essences";"Shampoo Coconut Milk Botella";"400 ml";"$5.750"
"711";"(Ref: 644690)";"Herbal Essences";"Acondicionador Argan Oil of Morocco Botella";"400 ml";"$5.750"
"712";"(Ref: 512375)";"Elvive";"Shampoo Reparación Total 5 Cica-Repair";"1 L";"$5.790"
"713";"(Ref: 578381)";"Capilatis";"Enjuague para Cabellos Secos con Argán Frasco";"420 ml";"$5.890"
"714";"(Ref: 578576)";"NaturVital";"NV Mascarilla Coloursafe Rubios";"300 ml";"$5.890"
"715";"(Ref: 578591)";"NaturVital";"NV Mascarilla Coloursafe Castaños";"300 ml";"$5.890"
"716";"(Ref: 397720)";"Organix";"Shampoo Argan Oil of Morocco Botella";"385 ml";"$5.890"
"717";"(Ref: 525529)";"Organix";"Acondicionador con agua de coco";"385 ml";"$5.890"
"718";"(Ref: 397715)";"Organix";"Shampoo con Aceite de Coco";"1 Un";"$5.890"
"719";"(Ref: 397721)";"Organix";"Acondicionador Argan Oil of Morocco Botella";"385 ml";"$5.890"
"720";"(Ref: 525528)";"Organix";"Shampoo con agua de coco";"385 ml";"$5.890"
"721";"(Ref: 397716)";"Organix";"Acondicionador con aceite de coco";"1 Un";"$5.890"
"722";"(Ref: 588322)";"Organix";"Acondicionador Argan Oil of Morocco Frasco";"385 ml";"$5.890"
"723";"(Ref: 677933)";"Herbal Essences";"Acondicionador Bío Renew Bourbon Manuka Honey";"400 ml";"$5.890"
"724";"(Ref: 677932)";"Herbal Essences";"Shampoo Bío Renew Bourbon Manuka Honey";"400 ml";"$5.890"
"725";"(Ref: 578280)";"Capilatis";"Shampoo para Cabellos Secos con Aceite de Argán Frasco";"420 ml";"$5.890"
"726";"(Ref: 644684)";"Naturaloe";"Shampoo Reflejos Rubios";"350 ml";"$5.990"
"727";"(Ref: 644682)";"Naturaloe";"Shampoo Control Caída";"350 ml";"$5.990"
"728";"(Ref: 668041)";"Organix";"Shampoo Orchid Oil Botella";"385 ml";"$5.990"
"729";"(Ref: 621732)";"Capilatis";"Mascarilla capilar - Lifting";"170 g";"$5.990"
"730";"(Ref: 644685)";"Naturaloe";"Acondicionador Reflejos Rubios";"350 ml";"$5.990"
"731";"(Ref: 668043)";"Organix";"Aceite Orchid Oil Botella";"118 ml";"$5.990"
"732";"(Ref: 668042)";"Organix";"Acondicionador Orchid Oil Botella";"385 ml";"$5.990"
"733";"(Ref: 644683)";"Naturaloe";"Acondicionador Hidratación y Brillo";"350 ml";"$5.990"
"734";"(Ref: 644681)";"Naturaloe";"Shampoo Hidratación y Brillo";"350 ml";"$5.990"
"735";"(Ref: 603394)";"Head & Shoulders";"Shampoo Control Caspa Nutrición Profunda Botella";"375 ml";"$5.990"
"736";"(Ref: 588298)";"Deluxe";"Máscara Capilar Jalea Real Sin Sal";"250 ml";"$6.090"
"737";"(Ref: 488380)";"Deluxe";"Máscara Capilar de Macadamia Sin Sal";"250 ml";"$6.090"
"738";"(Ref: 588295)";"Deluxe";"Máscara Keratina Sin Sal";"250 ml";"$6.090"
"739";"(Ref: 488377)";"Deluxe";"Máscara Capilar Argan Sin Sal";"300 ml";"$6.090"
"740";"(Ref: 657870)";"Deluxe";"Máscara Capilar Coconut Sin Sal";"250 ml";"$6.090"
"741";"(Ref: 453044)";"Capilatis";"Shampoo Iluminador Puro Rubio Botella";"420 ml";"$6.150"
"742";"(Ref: 578291)";"Capilatis";"Shampoo Restaurador Brillo Extremo Frasco";"420 ml";"$6.290"
"743";"(Ref: 578279)";"Capilatis";"Acondicionador Restaurador Activador de Brillo Extremo Frasco";"420 ml";"$6.290"
"744";"(Ref: 578608)";"Capilatis";"Acondicionador Iluminador Puro Rubio Botella";"420 ml";"$6.290"
"745";"(Ref: 624731)";"Hair Expertisse";"Shampoo Evercurl Hydracharge 250 Ml";"250 ml";"$6.450"
"746";"(Ref: 624735)";"Hair Expertise";"Ever Pure Blonde Acondicionador";"250 ml";"$6.450"
"747";"(Ref: 624725)";"Hair Expertisse";"Shampoo Eversleek Keratin Caring 250 Ml";"250 ml";"$6.450"
"748";"(Ref: 624727)";"Hair Expertisse";"Shampoo Evercreme Deep Nourish 250 Ml";"250 ml";"$6.450"
"749";"(Ref: 630564)";"Hair Expertisse";"Shampoo Everfresh Antidandruff 250 Ml";"250 ml";"$6.450"
"750";"(Ref: 624728)";"Hair Expertisse";"Acondicionador Cabello Seco Sulfate/Free";"250 ml";"$6.450"
"751";"(Ref: 622325)";"Hair Expertisse";"Acondicionador Everpure Repair & Defend 250 Ml";"250 ml";"$6.450"
"752";"(Ref: 622324)";"Hair Expertisse";"Shampoo Everpure Repair & Defend 250 Ml";"250 ml";"$6.450"
"753";"(Ref: 624734)";"Hair Expertisse";"Shampoo Everpure Blonde 250 Ml";"250 ml";"$6.450"
"754";"(Ref: 630565)";"Hair Expertisse";"Acondicionador Everfresh Antidandruff 250 Ml";"250 ml";"$6.450"
"755";"(Ref: 624732)";"Hair Expertise";"Acondicionador Evercurl Hydracharge";"250 ml";"$6.450"
"756";"(Ref: 624726)";"Hair Expertisse";"Acondicionador Eversleek Keratin Caring 250 Ml";"250 ml";"$6.450"
"757";"(Ref: 689478)";"John Frieda";"Acondicionador Go Blonder Lightening";"245 ml";"$6.490"
"758";"(Ref: 689477)";"John Frieda";"Shampoo Go Bloder Lightening";"245 ml";"$6.490"
"759";"(Ref: 621734)";"Tio Nacho";"Acondicionador Engrosador";"415 ml";"$6.690"
"760";"(Ref: 668025)";"Tio Nacho";"Shampoo Hidro Nutrición";"415 ml";"$6.690"
"761";"(Ref: 657818)";"Hask";"Shampoo Argan";"355 ml";"$6.690"
"762";"(Ref: 668026)";"Tio Nacho";"Acondicionador Hidro Nutrición";"415 ml";"$6.690"
"763";"(Ref: 677952)";"Hask";"Shampoo Biotin";"355 ml";"$6.690"
"764";"(Ref: 657822)";"Hask";"Acondicionador Coconut";"355 ml";"$6.690"
"765";"(Ref: 657821)";"Hask";"Shampoo Coconut";"355 ml";"$6.690"
"766";"(Ref: 657819)";"Hask";"Acondicionador Argan";"355 ml";"$6.690"
"767";"(Ref: 621733)";"Tio Nacho";"Shampoo Engrosador";"415 ml";"$6.690"
"768";"(Ref: 677953)";"Hask";"Acondondicionador Biotin";"355 ml";"$6.690"
"769";"(Ref: 598190)";"Tio Nacho";"Acondicionador Herbolaria Milenaria";"415 ml";"$6.690"
"770";"(Ref: 621730)";"Capilatis";"Shampoo Lifting Capilar";"350 ml";"$6.790"
"771";"(Ref: 621731)";"Capilatis";"Acondicionador Lifting Capilar";"350 ml";"$6.790"
"772";"(Ref: 598194)";"Tio Nacho";"Acondicionador Aclarante";"415 ml";"$6.850"
"773";"(Ref: 588299)";"Tio Nacho";"Shampoo Anti Edad";"415 ml";"$6.850"
"774";"(Ref: 578588)";"Capilatis";"Mascarilla Capilar con Keratina Pote";"170 ml";"$6.890"
"775";"(Ref: 578563)";"Capilatis";"Shampoo Ortiga Mujer Botella";"350 ml";"$6.890"
"776";"(Ref: 578571)";"Capilatis";"Acondicionador Ortiga Mujer Botella";"350 ml";"$6.890"
"777";"(Ref: 550772)";"John Frieda";"Aceite Nutritivo Elixir";"88 ml";"$6.990"
"778";"(Ref: 671521)";"Simmondsia";"Aceite de Jojoba Orgánico Antiaging";"30 ml";"$6.990"
"779";"(Ref: 657825)";"Hask";"Acondicionador Keratin";"355 ml";"$6.990"
"780";"(Ref: 677950)";"Hask";"Shampoo Blue Cham";"355 ml";"$6.990"
"781";"(Ref: 657824)";"Hask";"Shampoo Keratina";"355 ml";"$6.990"
"782";"(Ref: 657825)";"Hask";"Acondicionador Blue Cham";"355 ml";"$6.990"
"783";"(Ref: 630574)";"Herbal Essences";"Acondicionador Smooth";"1000 ml";"$7.190"
"784";"(Ref: 453060)";"John Frieda";"Spray Iluminador Go Blonder";"104 ml";"$7.390"
"785";"(Ref: 630566)";"Hair Expertisse";"Crema De Tratamiento Everfresh Micro-Exfoliating Scrub 250 Ml";"250 ml";"$7.990"
"786";"(Ref: 622328)";"Hair Expertisse";"Crema De Tratamiento Evercreme Renourishing Butter 118 Ml";"250 ml";"$7.990"
"787";"(Ref: 622326)";"Hair Expertisse";"Acondicionador Everpure Repair & Defend 250 Ml";"250 ml";"$7.990"
"788";"(Ref: 622327)";"Hair Expertisse";"Serum Eversleek Frizz Finish 118 Ml";"118 ml";"$7.990"
"789";"(Ref: 578661)";"Capilatis";"Spray Nutritivo Capilar con Keratina Frasco";"100 ml";"$8.690"
"790";"(Ref: 578589)";"Capilatis";"Acondicionador con Keratina Botella";"350 ml";"$8.690"
"791";"(Ref: 578603)";"Capilatis";"Shampoo con Keratina Nutrición Profunda Botella";"350 ml";"$8.690"
"792";"(Ref: 668202)";"Pantene";"Shampoo Seco";"140 g";"$8.990"
"793";"(Ref: 657823)";"Hask";"Shampoo Seco Coconut";"184 ml";"$9.490"
"794";"(Ref: 657820)";"Hask";"Shampoo Seco Argan";"184 ml";"$9.490"
"795";"(Ref: 622320)";"Deluxe";"Kit Keratina Libre de Sal";"610 ml";"$9.990"
"796";"(Ref: 678863)";"Tio Nacho";"Shampoo Engrosador";"1 L";"$9.990"
"797";"(Ref: 622321)";"Deluxe";"Kit Argan Libre de Sal";"610 ml";"$9.990"
"798";"(Ref: 657867)";"Deluxe";"Kit Jalea Real sin Sal";"610 ml";"$9.990"
"799";"(Ref: 660694)";"Tio Nacho";"Shampoo Herbolaria Milenaria";"1 L";"$9.990"
"800";"(Ref: 251500)";"Dove";"Jabón Líquido Cremoso Recarga Conveniente Botella";"700 ml";"$2.590"
"801";"(Ref: 250574)";"Simond's";"Jabón Gel Avena Botella";"1 L";"$1.490"
"802";"(Ref: 263300)";"Ballerina";"Jabón Líquido Glicerina Avena y Aceite de Almendras";"900 ml";"$1.290"
"803";"(Ref: 633524)";"Dove";"Jabón Beauty Bar";"6 x 90 g c/u";"$5.390"
"804";"(Ref: 544765)";"Ballerina";"Jabón Líquido Yoghurt y Berries Vainilla Doypack";"900 ml";"$1.290"
"805";"(Ref: 261516)";"Ballerina";"Jabón Líquido Glicerina Crema Humectante Doypack";"900 ml";"$1.290"
"806";"(Ref: 644331)";"Dove";"Jabón Líquido Cremoso Karité";"700 ml";"$1.990"
"807";"(Ref: 250514)";"Simond's";"Jabón gel cremoso Simond´s Frasco";"1000 ml";"$1.490"
"808";"(Ref: 454341)";"Ballerina";"Jabón Líquido Yogur Vainilla Coco Doypack";"900 ml";"$1.290"
"809";"(Ref: 250502)";"Simond's";"Jabón Gel Hygienic Botella";"1 L";"$1.490"
