"codigo";"Marca";"descripcion";"cantidad";"precio"
"267";"(Ref: 337433)";"Chamonix";"Helado de Mora Crema Pote";"2,5 L";"$3.990"
"268";"(Ref: 590726)";"Klondike";"Helado Original Vainilla";"798 ml";"$3.990"
"269";"(Ref: 647146)";"Savory";"La Cremería Sabor Lúcuma Manjar";"1 L";"$3.990"
"270";"(Ref: 639152)";"Felipe Didier";"Mini Tartaletitas Heladas";"12 Un";"$3.990"
"271";"(Ref: 277486)";"Savory";"Helado de Crema Sabor Papayas a la Crema Pote";"1 L";"$3.990"
"272";"(Ref: 279019)";"Savory";"Helado La Cremería Sabor Tres Leches Pote";"1 L";"$3.990"
"273";"(Ref: 629122)";"Great Value";"Helado Butter Pecan";"1,4 L";"$4.190"
"274";"(Ref: 405243)";"Great Value";"Helado de Leche Sabor Mousse de Chocolate Pote";"1,4 L";"$4.190"
"275";"(Ref: 638704)";"Great Value";"Helado Chocolate Chip";"1,4 L";"$4.190"
"276";"(Ref: 287547)";"Great Value";"Helado de Leche Sabor Mint Chocolate Chip Pote";"1,4 L";"$4.190"
"277";"(Ref: 595723)";"Bresler";"Postre Helado Carte D'or Affogato Creme Brulee Pote";"900 g";"$4.190"
"278";"(Ref: 595724)";"Bresler";"Postre Helado Carte D'or Affogato Alla Fragola con Meringhe Pote";"900 g";"$4.190"
"279";"(Ref: 692136)";"Great Value";"Helado Chocolate Chip Cookie Dough";"1,4 L";"$4.190"
"280";"(Ref: 612206)";"Great Value";"Helado de Crema Sabor Sea Salt Caramel Truffle Pote";"1,4 L";"$4.190"
"281";"(Ref: 287561)";"Great Value";"Helado de Crema Sabor Frutilla Caja";"1,4 L";"$4.190"
"282";"(Ref: 306564)";"Great Value";"Helado de Leche Sabor Rocky Road Pote";"1,4 L";"$4.190"
"283";"(Ref: 592532)";"Bresler";"Postre Helado Carte D'or Affogato Alla Gianduia Nocciolato Pote";"900 g";"$4.190"
"284";"(Ref: 629096)";"Great Value";"Helado Neapolitan";"1,4 L";"$4.190"
"285";"(Ref: 488663)";"Great Value";"Helados Vainilla y Chocolate en Vasos Bolsa";"12 Un";"$4.290"
"286";"(Ref: 686458)";"Savory";"Helado Mini Centella";"24 Un";"$4.390"
"287";"(Ref: 308504)";"Medeghini";"Mascarpone Caja";"250 g";"$4.390"
"288";"(Ref: 339995)";"Great Value";"Helado Sandwich Sabor Chocolate - Vainilla Caja";"825 g";"$4.590"
"289";"(Ref: 613014)";"Siviero Maria";"Helado Panna con Frutti di Bosco";"1 L";"$4.790"
"290";"(Ref: 599913)";"Siviero Maria";"Helado Tiramisú";"1 L";"$4.790"
"291";"(Ref: 613013)";"Siviero Maria";"Helado Crema di Firenze";"1 L";"$4.790"
"292";"(Ref: 599912)";"Siviero Maria";"Helado Pistacchio";"1 L";"$4.790"
"293";"(Ref: 613012)";"Siviero Maria";"Helado Chocolatisimo";"1 L";"$4.790"
"294";"(Ref: 479320)";"Tavelli";"Helado de Crema Chocolate Almendra Maní Pote";"800 cc";"$4.990"
"295";"(Ref: 549774)";"Tavelli";"Helado Premium Chocolate Sin Lactosa";"800 cc";"$4.990"
"296";"(Ref: 479321)";"Tavelli";"Helado de Crema Dulce de Leche Granizado Pote";"800 cc";"$4.990"
"297";"(Ref: 538111)";"San Francisco";"Helado Super Premium Vainilla Francesa Pote";"1 g";"$4.990"
"298";"(Ref: 538114)";"San Francisco";"Helado Super Premium Dulce de Leche Pote";"1 L";"$4.990"
"299";"(Ref: 549775)";"Tavelli";"Helado Premium sin Lactosa Sabor Frutos del Bosque Pote";"800 cc";"$4.990"
"300";"(Ref: 592141)";"Tavelli";"Helado Premium Vainilla";"800 cc";"$4.990"
"301";"(Ref: 538112)";"San Francisco";"Helado Super Premium Chocolate Belga Pote";"1 L";"$4.990"
"302";"(Ref: 433231)";"m&m's";"Pack 6 Helados de Sándwich ( 82g c/u aprox.)";"";"$4.990"
"303";"(Ref: 618662)";"San Francisco";"Helado Super Premium Chocolate Menta";"1 L";"$4.990"
"304";"(Ref: 479318)";"Tavelli";"Helado de Crema Vainilla sin Lactosa Pote";"800 cc";"$4.990"
"305";"(Ref: 479325)";"Tavelli";"Helado de Crema Yogur Chirimoya Zero Zero Pote";"800 cc";"$4.990"
"306";"(Ref: 681639)";"Emporio La Rosa";"Helado Crema Americana";"800 ml";"$5.990"
"307";"(Ref: 496383)";"Emporio La Rosa";"Helado Frambuesa Menta";"800 ml";"$6.190"
"308";"(Ref: 496387)";"Emporio La Rosa";"Helado Dulce De Leche";"800 ml";"$6.190"
"309";"(Ref: 681641)";"Emporio La Rosa";"Helado Chocolate Araucano";"800 ml";"$6.190"
"310";"(Ref: 681640)";"Emporio La Rosa";"Lúcuma";"800 ml";"$6.190"
"311";"(Ref: 496385)";"Emporio La Rosa";"Helado Vainilla Pote";"800 ml";"$6.190"
"312";"(Ref: 681638)";"Emporio La Rosa";"Helado Limón Menta Albahaca";"800 ml";"$6.190"
"313";"(Ref: 573291)";"Guallarauco";"Cheesecake Berries";"1057 g";"$11.290"
"314";"(Ref: 493728)";"La Crianza";"Hamburguesa Vacuno Premium";"10 Un de 100 g c/u";"$6.790"
"315";"(Ref: 286695)";"Super Pollo";"Nuggets Congelados de Pollo Bolsa";"1 Kg";"$4.190"
"316";"(Ref: 541886)";"Receta del Abuelo";"Hamburguesa Vacuno Bolsa";"100 g";"$490"
"317";"(Ref: 255190)";"Lider";"Churrasco Bolsa";"650 g";"$4.590"
"318";"(Ref: 286035)";"Super Pollo";"Nuggets de Pollo Empanizados y Congelados Bolsa";"400 g";"$1.790"
"319";"(Ref: 545628)";"La Crianza";"Hamburguesa de Vacuno Light Premium Bolsa";"100 g";"$500"
"320";"(Ref: 545622)";"La Crianza";"Hamburguesa Vacuno";"100 g";"$500"
"321";"(Ref: 589267)";"Receta del Abuelo";"Hamburguesa Vacuno Bacon Bolsa";"100 g";"$550"
"322";"(Ref: 515154)";"La Crianza";"Hamburguesa Vacuno Mastodonte Bolsa";"185 g";"$1.090"
"323";"(Ref: 577291)";"Receta del Abuelo";"Hamburguesa Vacuno Grill Bolsa";"100 g";"$550"
"324";"(Ref: 606737)";"La Crianza";"Hamburguesa De Proteína De Soya";"100 g";"$690"
"325";"(Ref: 515146)";"PF";"Apanado de Pollo Bolsa";"90 g";"$390"
"326";"(Ref: 533332)";"La Crianza";"Croqueta de Verduras Bolsa";"90 g";"$470"
"327";"(Ref: 254363)";"Sadia";"Pechugas de Pollo Rebozadas Caja";"480 g";"$4.090"
"328";"(Ref: 671568)";"Lider";"Nuggets de Pollo";"400 g";"$1.490"
"329";"(Ref: 627245)";"Lider";"Caja Hamburguesa";"10 un";"$5.390"
"330";"(Ref: 542558)";"Mister Veggie";"Hamburguesa Proteína De Soya Bolsa";"100 g";"$550"
"331";"(Ref: 255181)";"Lider";"Churrasco Vacuno";"20 Un de 35 g c/u";"$5.790"
"332";"(Ref: 606727)";"La Preferida";"Hamburguesa con Carne de Angus";"100 g";"$650"
"333";"(Ref: 338938)";"La Crianza";"Filetitos Enteros de Pollo Apanado Bolsa";"400 g";"$3.190"
"334";"(Ref: 286786)";"La Crianza";"Nuggets de Pollo Bolsa";"400 g";"$1.990"
"335";"(Ref: 480690)";"Llanquihue";"Churrasco de Vacuno Bolsa";"90 g";"$1.090"
"336";"(Ref: 589264)";"Receta del Abuelo";"Hamburguesa de Pollo Bolsa";"100 g";"$550"
"337";"(Ref: 546980)";"La Preferida";"Hamburguesa Vacuno Bolsa";"125 g";"$690"
"338";"(Ref: 254387)";"Sadia";"Nuggets de Pollo Crocante Caja";"300 g";"$1.450"
"339";"(Ref: 612482)";"Sadia";"Rebozado de Pollo Bolsa";"100 g";"$390"
"340";"(Ref: 312789)";"La Crianza";"Hamburguesa Pollo";"10 Un";"$6.790"
"341";"(Ref: 639381)";"La Crianza";"Hamburguesa de Vacuno Light";"150 g";"$1.090"
"342";"(Ref: 606729)";"La Preferida";"Hamburguesa con Carne de Angus";"185 g";"$1.390"
"343";"(Ref: 579195)";"Lider";"Lomitos de Cerdo Bolsa";"900 g";"$6.390"
"344";"(Ref: 248993)";"Super Cerdo";"Hamburguesa Cerdo Bolsa";"24 Un";"$4.990"
"345";"(Ref: 671569)";"Lider";"Crocante de Pollo";"100 g";"$350"
"346";"(Ref: 545640)";"La Crianza";"Hamburguesa de Vacuno Tocino Premium Bolsa";"100 g";"$850"
"347";"(Ref: 492269)";"Mollendo";"Hamburguesa Wagyu";"750 g";"$6.990"
"348";"(Ref: 531643)";"Mollendo";"Churrasco de Wagyu Bolsa";"135 g";"$2.190"
"349";"(Ref: 589268)";"Receta del Abuelo";"Hamburguesa de Vacuno Bolsa";"225 g";"$990"
"350";"(Ref: 604107)";"Super Pollo";"Croquetas de Pollo Bolsa";"80 g";"$390"
"351";"(Ref: 613221)";"Rikü";"Hamburguesa De Proteína De Soya Tres Quínoas 440 g";"4 Un";"$3.990"
"352";"(Ref: 626175)";"Lider";"Mega Hamburguesa XL";"185 g";"$990"
"353";"(Ref: 545630)";"King";"Hamburguesa de Pollo Bolsa";"90 g";"$290"
"354";"(Ref: 525170)";"Paty";"Hamburguesa de Vacuno Casera Bolsa";"150 g";"$990"
"355";"(Ref: 254398)";"Sadia";"Nuggets Congelados de Pollo Sabor Queso Caja";"300 g";"$1.990"
"356";"(Ref: 542559)";"PF";"Hamburguesa de Pollo Bolsa";"90 g";"$390"
"357";"(Ref: 534096)";"La Crianza";"Tortilla de Verduras Bolsa";"110 g";"$650"
"358";"(Ref: 524929)";"King";"Hamburguesa de Pollo Bolsa";"185 g";"$550"
"359";"(Ref: 525656)";"Vegetalex";"Hamburguesa De Proteína De Soya";"4 Un de 75 g c/u";"$3.290"
"360";"(Ref: 545634)";"King";"Hamburguesa de Vacuno Bolsa";"90 g";"$420"
"361";"(Ref: 545636)";"La Crianza";"Hamburguesa de Pollo Premium Bolsa";"100 g";"$500"
"362";"(Ref: 540371)";"San Jorge";"Hamburguesa Extra Cerdo Bolsa";"90 g";"$450"
"363";"(Ref: 674661)";"Lider";"Hamburguesa de Salmón Tradicional";"100 g";"$800"
"364";"(Ref: 540367)";"San Jorge";"Hamburguesa Extra Vacuno Bolsa";"90 g";"$350"
"365";"(Ref: 540370)";"San Jorge";"Hamburguesa Extra Pollo Bolsa";"90 g";"$420"
"366";"(Ref: 604157)";"Lider";"Hamburguesa Tradicional";"100 g";"$430"
"367";"(Ref: 606769)";"Recetas Del Abuelo";"Croquetas de Vacuno";"75 g";"$440"
"368";"(Ref: 539829)";"Super Pollo";"Crocante Pollo";"100 g";"$450"
"369";"(Ref: 547330)";"Super Pollo";"Crocante de Pollo Sabor Queso";"";"$450"
"370";"(Ref: 545620)";"La Crianza";"Hamburguesa de Cerdo Bolsa";"100 g";"$500"
"371";"(Ref: 545632)";"La Crianza";"Hamburguesa de Pavo Bolsa";"100 g";"$500"
"372";"(Ref: 606742)";"King";"Croqueta de Pollo";"150 g";"$590"
"373";"(Ref: 686474)";"La Preferida";"Hamburguesa Vacuno";"100 g";"$590"
"374";"(Ref: 686292)";"Sadia";"Hamburguesa Clásica";"1 Un";"$650"
"375";"(Ref: 544041)";"Lider";"Hamburguesa Light de Vacuno Bolsa";"100 g";"$650"
"376";"(Ref: 668823)";"Lider";"Hamburguesa Pollo";"100 g";"$690"
"377";"(Ref: 607378)";"Cabaña Las Lilas";"Hamburguesa Carne de Vacuno Bolsa";"120 g";"$690"
"378";"(Ref: 668824)";"Lider";"Hamburguesa Cerdo";"100 g";"$690"
"379";"(Ref: 606738)";"Super Cerdo";"Hamburguesa de Cerdo";"150 g";"$750"
"380";"(Ref: 541888)";"PF";"Hamburguesa de Vacuno Bolsa";"150 g";"$750"
"381";"(Ref: 582312)";"Lider";"Lomitos de Cerdo Bolsa";"90 g";"$790"
"382";"(Ref: 531215)";"Sadia";"Pechuga de Pollo Rebozado Bolsa";"115 g";"$790"
"383";"(Ref: 674662)";"Lider";"Hamburguesa de Salmón Sabor Ahumado";"100 g";"$800"
"384";"(Ref: 545624)";"La Crianza";"Hamburguesa de Vacuno Drill Premium Bolsa";"100 g";"$850"
"385";"(Ref: 255444)";"Llanquihue";"Hamburguesa Premium de Vacuno Bolsa";"100 g";"$850"
"386";"(Ref: 690812)";"La Crianza";"Hamburguesa Americana 120 g";"1 Un";"$890"
"387";"(Ref: 533336)";"La Crianza";"Hamburguesa de Vacuno con Cebolla Caramelizada Bolsa";"100 g";"$940"
"388";"(Ref: 639380)";"La Crianza";"Hamburguesa de Vacuno";"150 g";"$1.090"
"389";"(Ref: 639382)";"La Crianza";"Hamburguesa de Pollo";"150 g";"$1.090"
"390";"(Ref: 286112)";"King";"Hamburguesa Pollo";"6 Un de 55 g c/u";"$1.190"
"391";"(Ref: 592898)";"Paty";"Mega Hamburguesa";"185 g";"$1.290"
"392";"(Ref: 606725)";"Black Beef";"Hamburguesa Vacuno Angus Bolsa";"185 g";"$1.790"
"393";"(Ref: 533330)";"La Crianza";"Nuggets de Verduras Bolsa";"400 g";"$1.850"
"394";"(Ref: 689744)";"Sadia";"Golden Chicken Picante";"300 g";"$2.190"
"395";"(Ref: 689745)";"Sadia";"Golden Chicken Tradicional";"300 g";"$2.190"
"396";"(Ref: 523238)";"Vegetalex";"Sucedáneo De Salchicha De Proteína De Soya Bolsa (5 Un)";"170 g";"$2.290"
"397";"(Ref: 311552)";"Super Pollo";"Tutitos de Pollo Bolsa";"500 g";"$2.490"
"398";"(Ref: 254375)";"Sadia";"Supremitas de Pollo Rebozadas Caja";"480 g";"$2.890"
"399";"(Ref: 687909)";"Friboi";"Carpaccio De Vacuno";"250 g";"$3.490"
"400";"(Ref: 485297)";"King";"Churrasco Vacuno";"15 Un de 30 g c/u";"$3.490"
"401";"(Ref: 613220)";"Rikü";"Hamburguesa Vegana De Proteína De Soya y Trigo 480g";"4 Un";"$3.590"
"402";"(Ref: 540368)";"San Jorge";"Hamburguesa Extra Vacuno";"10 Un de 90 g c/u";"$3.690"
"403";"(Ref: 613222)";"Rikü";"Albóndigas Veganas de Trigo y Soya 360 g";"18 Un";"$4.690"
"404";"(Ref: 686293)";"Sadia";"Hamburguesa Clásica 1 Kg Pack 10 Unidades";"1 Un";"$4.990"
"405";"(Ref: 279809)";"Carnes Ñuble";"Churrasco Vacuno Bolsa";"650 g";"$5.990"
"406";"(Ref: 686476)";"La Preferida";"Pack Hamburguesa Vacuno";"1 Kg";"$5.990"
"407";"(Ref: 525438)";"Super Cerdo";"Lomitos Fiesta Caja";"900 g";"$6.790"
"408";"(Ref: 259645)";"Minuto Verde";"Pasta de Choclo Bolsa";"1 Kg";"$3.190"
"409";"(Ref: 315209)";"Great Value";"Pizza Pepperoni Caja";"802 g";"$4.490"
"410";"(Ref: 385234)";"Frutos del Maipo";"Charquicán Bolsa";"750 g";"$2.490"
"411";"(Ref: 315210)";"Great Value";"Pizza 3 Carnes";"862 g";"$4.490"
"412";"(Ref: 645067)";"Great Value";"Pizza Meatball Marinara";"762 g";"$3.490"
"413";"(Ref: 284982)";"Frutos del Maipo";"Pasta de Choclo Congelado Bolsa";"1 Kg";"$3.190"
"414";"(Ref: 249002)";"Frutos del Maipo";"Porotos Granados Congelados 100% Natural Bolsa";"500 g";"$2.290"
"415";"(Ref: 248986)";"Frutos del Maipo";"Porotos con Mazamorra Bolsa";"1 Kg";"$3.990"
"416";"(Ref: 259707)";"Minuto Verde";"Mix Porotos Granados Congelados Bolsa";"500 g";"$2.190"
"417";"(Ref: 315211)";"Great Value";"Pizza Supreme Caja";"927 g";"$4.490"
"418";"(Ref: 645066)";"Great Value";"Pizza Barbecue Bacon Cheeseburger";"744 g";"$4.490"
"419";"(Ref: 248985)";"Frutos del Maipo";"Tortilla de Papas Caja";"600 g";"$1.790"
"420";"(Ref: 641204)";"Receta del Abuelo";"Pizza Supreme Caja";"620 g";"$3.490"
"421";"(Ref: 656775)";"Sadia";"Lasagna a la Bolognese";"600 g";"$4.190"
"422";"(Ref: 248984)";"Frutos del Maipo";"Congelado Carbonada con Carne y Verduras Bolsa";"750 g";"$3.690"
"423";"(Ref: 314804)";"Great Value";"Pizza 4 Quesos Caja";"799 g";"$3.490"
"424";"(Ref: 647092)";"La Crianza";"Pizza Mediterránea";"500 g";"$5.190"
"425";"(Ref: 286583)";"La Picha";"Mix de Empanadas Cocktail 20 Un de 38 g c/u) Caja";"760 g";"$6.790"
"426";"(Ref: 641212)";"Receta del Abuelo";"Lasagna Boloñesa con Bechamel Caja";"300 g";"$1.590"
"427";"(Ref: 641217)";"PF Listo";"Pizza Jamón Queso individual";"230 g";"$1.590"
"428";"(Ref: 641216)";"PF Listo";"Pizza Pepperoni individual";"230 g";"$1.590"
"429";"(Ref: 641207)";"Receta del Abuelo";"Pizza Pollo BBG Caja";"590 g";"$3.490"
"430";"(Ref: 641218)";"PF Listo";"Pizza Vegetariana individual";"230 g";"$1.590"
"431";"(Ref: 625523)";"La Crianza";"Empanadas Mechada Queso";"460 g";"$5.090"
"432";"(Ref: 259630)";"Minuto Verde";"Mix para Carbonada Bolsa";"500 g";"$1.690"
"433";"(Ref: 249005)";"La Crianza";"Pizzetas a la Piedra Mediterránea Caja";"600 g";"$5.990"
"434";"(Ref: 629393)";"Lider";"Empanada Jamón Queso";"360 g";"$3.650"
"435";"(Ref: 656773)";"Sadia";"Lasagna Quesos";"600 g";"$4.190"
"436";"(Ref: 629394)";"Lider";"Empanada Espinaca Queso";"360 g";"$3.650"
"437";"(Ref: 641214)";"Receta del Abuelo";"Lasagna Vegetal con Bechamel";"300 g";"$1.590"
"438";"(Ref: 641213)";"Receta del Abuelo";"Moussaka Lasagna de Berenjena Caja";"300 g";"$1.590"
"439";"(Ref: 633507)";"Lider";"Empanadas Queso";"24 Un";"$1.790"
"440";"(Ref: 277744)";"La Picha";"Pizzetas Jamón - Queso Caja";"774 g";"$6.990"
"441";"(Ref: 672733)";"Chef";"Gnocchi";"250 g";"$1.290"
"442";"(Ref: 662017)";"Frutos del Maipo";"Choclo Mantequilla Ciboulette";"220 g";"$1.490"
"443";"(Ref: 662015)";"Frutos del Maipo";"Choclo Mantequilla Merkén";"220 g";"$1.490"
"444";"(Ref: 662014)";"Frutos Maipo";"Choclo Mantequilla";"220 g";"$1.490"
"445";"(Ref: 595018)";"Genial";"Spagueti Salsa Boloñesa";"380 gr";"$1.750"
"446";"(Ref: 654613)";"Great Value";"Macaroni Carne";"215 g";"$1.790"
"447";"(Ref: 654614)";"Great Value";"Pasta con Vegetales";"215 g";"$1.790"
"448";"(Ref: 654612)";"Great Value";"Macaroni con Queso";"215 g";"$1.790"
"449";"(Ref: 654611)";"Great Value";"Penne con Pollo";"215 g";"$1.790"
"450";"(Ref: 672736)";"Chef";"Fettuccine";"500 g";"$1.850"
"451";"(Ref: 662021)";"Frutos del Maipo";"Quínoa Mix de Verduras";"250 g";"$1.890"
"452";"(Ref: 662019)";"Frutos del Maipo";"Quínoa Mediterránea";"250 g";"$1.890"
"453";"(Ref: 666698)";"Genial";"Spagueti Salsa Alfredo";"380 gr";"$1.990"
"454";"(Ref: 672735)";"Chef";"Cappelletti 4 Quesos";"500 g";"$2.350"
"455";"(Ref: 256631)";"Shen";"Empanaditas Orientales Gyoza 12 Unidades) Bolsa";"300 g";"$2.390"
"456";"(Ref: 257160)";"Alimentos Shen";"Arrollado Napolitano Jamón Queso 10 Un) Bolsa";"400 g";"$2.490"
"457";"(Ref: 548039)";"Lider";"Pizza Caprese Caja";"400 g";"$2.590"
"458";"(Ref: 672734)";"Chef";"Sorrentinos Ricotta Jamón";"500 g";"$2.590"
"459";"(Ref: 256328)";"Shen";"Arrollado Primavera Congelado Bolsa";"10 Un";"$2.790"
"460";"(Ref: 662009)";"Frutos del Maipo";"Quínoa Mediterránea";"500 g";"$2.990"
"461";"(Ref: 672737)";"Chef";"Gnocchi";"1 Kg";"$2.990"
"462";"(Ref: 541692)";"Mundo Marino";"Empanadas Camaron Queso para Freir";"8 Un";"$2.990"
"463";"(Ref: 541691)";"Mundo Marino";"Empanadas Camaron Queso Prehorneadas";"8 Un";"$2.990"
"464";"(Ref: 662011)";"Frutos del Maipo";"Quínoa Mix de Verduras";"500 g";"$2.990"
"465";"(Ref: 561858)";"Forno de Minas";"Pan de Queso Bolsa";"400 g";"$3.090"
"466";"(Ref: 611223)";"Felipe Didier";"Capelettis Alfredo";"350 g";"$3.490"
"467";"(Ref: 611224)";"Felipe Didier";"Tridipasta";"350 g";"$3.490"
"468";"(Ref: 541685)";"Mundo Marino";"Empanadas de Cocktail Camarón Merkén Caja";"8 Un";"$3.590"
"469";"(Ref: 629395)";"Lider";"Empanada Pino";"372 g";"$3.650"
"470";"(Ref: 629392)";"Lider";"Empanada Aceituna Queso";"360 g";"$3.650"
"471";"(Ref: 611226)";"Felipe Didier";"Lasaña Boloñesa";"400 g";"$3.690"
"472";"(Ref: 641215)";"Receta del Abuelo";"Lasagna Boloñesa Sin Gluten";"525 g";"$3.990"
"473";"(Ref: 342812)";"Marvest";"Empanadas de Cocktail Napolitanas Caja";"420 g";"$4.190"
"474";"(Ref: 342806)";"Marvest";"Empanadas de Cocktail Aceituna Queso Caja";"420 g";"$4.190"
"475";"(Ref: 653170)";"Marvest";"Empanada Pino";"432 g";"$4.190"
"476";"(Ref: 653171)";"Marvest";"Empanada Jamón Queso";"432 g";"$4.190"
"477";"(Ref: 342811)";"Mar Vest Gourmet";"Empanada de Cocktail Choclo Queso Caja";"420 g";"$4.190"
"478";"(Ref: 656754)";"Sadia";"Lasagna De Crema De Espinaca";"1 Un";"$4.190"
"479";"(Ref: 311466)";"Frutos del Maipo";"Humitas Congeladas Bolsa";"600 g";"$4.290"
"480";"(Ref: 625525)";"La Crianza";"Empanadas Napolitana";"460 g";"$5.090"
"481";"(Ref: 625517)";"La Crianza";"Empanadas Aceituna-Queso";"460 g";"$5.090"
"482";"(Ref: 647090)";"La Crianza";"Pizza Napolitana";"500 g";"$5.190"
"483";"(Ref: 249004)";"La Crianza";"Pizzetas a la Piedra con Queso Mozzarella, Tomate, Jamón Pierna y Orégano 10 Un Caja";"600 g";"$5.990"
