"codigo";"Marca";"descripcion";"cantidad";"precio"
"599";"(Ref: 263305)";"Maizena";"Almidón de Maíz Caja";"250 g";"$2.390"
"600";"(Ref: 526169)";"Banquete";"Quinoa Mediterraneo Bolsa";"400 g";"$3.090"
"601";"(Ref: 255938)";"Martini";"Porotos Blancos Martini Bolsa";"500 g";"$1.990"
"602";"(Ref: 561799)";"Lider";"Arroz Grado 1 Grano Largo y Delgado Bolsa";"1 Kg";"$850"
"603";"(Ref: 398168)";"Selz";"Galletas Salvado de Linaza Bolsa";"519 g";"$1.250"
"604";"(Ref: 256521)";"Martini";"Lentejas Laird 7mm)";"500 g";"$1.390"
"605";"(Ref: 261156)";"Acuenta";"Porotos Hallado Bolsa";"1 Kg";"$1.291"
"606";"(Ref: 550705)";"Gourmet";"Sésamo Tostado Bolsa";"100 g";"$1.220"
"607";"(Ref: 410242)";"Lider";"Porotos Español Bolsa";"1 Kg";"$2.130"
"608";"(Ref: 410246)";"Lider";"Lentejas 6 mm Bolsa";"1 Kg";"$1.450"
"609";"(Ref: 160684)";"Martini";"Lentejas Peladas sin Remojo Bolsa";"500 g";"$1.790"
"610";"(Ref: 410240)";"Lider";"Porotos Tórtola Bolsa";"1 Kg";"$2.150"
"611";"(Ref: 410239)";"Lider";"Porotos Hallado Bolsa";"1 Kg";"$1.490"
"612";"(Ref: 586065)";"Lider";"Garbanzos con Piel Bolsa";"1 Kg";"$1.760"
"613";"(Ref: 263290)";"Maizena";"Almidón de Maíz Bolsa";"500 g";"$3.350"
"614";"(Ref: 623721)";"Lider";"Maicena";"500 g";"$2.090"
"615";"(Ref: 252126)";"Campo Lindo";"Garbanzo sin Piel Campo Lindo Bolsa";"1000 g";"$2.590"
"616";"(Ref: 252146)";"Campo Lindo";"Lenteja 5 Milímetros Grado 2";"1 Kg";"$1.290"
"617";"(Ref: 260479)";"Lucchetti";"Sémola Lucchetti Bolsa";"500 g";"$750"
"618";"(Ref: 263112)";"Bagley";"Tri - Pack Galletas Horneadas con Salvado de Trigo Bolsa";"642 g";"$1.650"
"619";"(Ref: 632543)";"Lider";"Cuscus";"250 g";"$850"
"620";"(Ref: 619232)";"Banquete";"Quinoa Tricolor";"400 g";"$3.190"
"621";"(Ref: 275494)";"Banquete";"Poroto Español Banquete Bolsa";"1 Kg";"$2.450"
"622";"(Ref: 275475)";"Banquete";"Arroz Grado 2 Grano Largo Bolsa";"1 Kg";"$1.050"
"623";"(Ref: 276014)";"Lider";"Arroz Integral Grano Largo Grado 1 Bolsa";"1 Kg";"$890"
"624";"(Ref: 653241)";"Lider";"Lentejas 6mm";"500 g";"$1.190"
"625";"(Ref: 410243)";"Lider";"Arvejas Verdes Partidas Bolsa";"1 Kg";"$1.250"
"626";"(Ref: 526167)";"Banquete";"Arroz Multigrano Bolsa";"400 g";"$970"
"627";"(Ref: 606406)";"Trattoria";"Cous Cous";"250 g";"$1.190"
"628";"(Ref: 256496)";"Martini";"Garbanzos grandes sin piel Martini Bolsa";"500 g";"$2.150"
"629";"(Ref: 437944)";"Mizos";"Galletas de Arroz Integral Cubierta Cubierta Manzana Bolsa";"16 g";"$380"
"630";"(Ref: 504102)";"Kupiec";"Galleta Arroz Natural Bolsa";"90 g";"$1.290"
"631";"(Ref: 286045)";"Carozzi";"Sémola";"500 g";"$850"
"632";"(Ref: 256508)";"Martini";"Lentejas 6 mm Martini Bolsa";"500 g";"$1.390"
"633";"(Ref: 437945)";"Mizos";"Galletas de Arroz Integral Cubierta Arándano Granada Bolsa";"16 g";"$380"
"634";"(Ref: 472711)";"Tucapel";"Arroz Risotto Italiano Doypack";"1 Kg";"$3.150"
"635";"(Ref: 259977)";"Pancho Villa";"Frijoles Refritos Negros";"430 g";"$2.750"
"636";"(Ref: 255929)";"Martini";"Lentejas 5 mm Martini Bolsa";"500 g";"$1.190"
"637";"(Ref: 277829)";"Gullón";"Galleta con Chip de Chocolate Diet Bolsa";"125 g";"$1.690"
"638";"(Ref: 410248)";"Lider";"Lentejas 5 mm Bolsa";"1 Kg";"$1.790"
"639";"(Ref: 256533)";"Martini";"Porotos Tortola Martini Bolsa";"500 g";"$1.990"
"640";"(Ref: 274962)";"Tucapel";"Arroz Clásico Escogido Bolsa";"1 Kg";"$1.210"
"641";"(Ref: 652473)";"Carozzi";"Polenta";"250 g";"$790"
"642";"(Ref: 275297)";"Banquete";"Arvejas Verdes Partidas Banquete Bolsa";"1 Kg";"$1.410"
"643";"(Ref: 275406)";"Banquete";"Poroto Hallado Banquete Bolsa";"1 Kg";"$2.290"
"644";"(Ref: 252164)";"Campo Lindo";"Poroto Hallado Bolsa";"1 Kg";"$1.940"
"645";"(Ref: 653242)";"Lider";"Porotos Hallado";"500 g";"$1.350"
"646";"(Ref: 619238)";"Banquete";"Quinoa Curry y Champiñón";"170 g";"$1.390"
"647";"(Ref: 481602)";"Tucapel";"Arroz Grano Largo Ancho G1 Caja";"1 Kg";"$1.301"
"648";"(Ref: 274716)";"Lider";"Arroz Graneado Selección Grado 2";"1 Kg";"$790"
"649";"(Ref: 578015)";"Martini";"Porotos Pelados";"500 g";"$2.690"
"650";"(Ref: 653240)";"Lider";"Lentejas 5mm";"500 g";"$1.130"
"651";"(Ref: 561793)";"Tucapel";"Arroz Risotto Premium Tres Quesos Bolsa";"180 g";"$1.150"
"652";"(Ref: 286077)";"Miraflores";"Arroz Grano 2 Ancho Polit Bolsa";"1 Kg";"$770"
"653";"(Ref: 630674)";"Perfect Choice";"Quínoa Zanahoria Pimiento & Cebolla";"350 g";"$2.690"
"654";"(Ref: 256470)";"Martini";"Arvejas Verdes Grado 1 Martini";"500 g";"$1.050"
"655";"(Ref: 598411)";"Maizena";"Almidón de Maíz Bolsa";"100 g";"$1.450"
"656";"(Ref: 619236)";"Banquete";"Quinoa Mix Vegetales";"170 g";"$1.590"
"657";"(Ref: 497693)";"Miraflores";"Arroz Preparado Campesino Sobre";"210 g";"$570"
"658";"(Ref: 533206)";"Gourmet";"Sésamo Natural Bolsa";"30 g";"$370"
"659";"(Ref: 550699)";"Gourmet";"Sésamo Tostado Bolsa";"30 g";"$370"
"660";"(Ref: 533825)";"Oso";"Polenta Bolsa";"250 g";"$490"
"661";"(Ref: 286333)";"Lider";"Salvado de Trigo Grueso";"250 g";"$530"
"662";"(Ref: 497692)";"Miraflores";"Arroz Preparado Mexicano Sobre";"210 g";"$550"
"663";"(Ref: 261098)";"Lider";"Chuño Bolsa";"250 g";"$560"
"664";"(Ref: 242496)";"Miraflores";"Arroz Preparado Champiñón Miraflores Display";"210 g";"$570"
"665";"(Ref: 242422)";"Miraflores";"Arroz Preparado Chaufán Miraflores Sachet";"210 g";"$570"
"666";"(Ref: 242390)";"Miraflores";"Arroz Paella Miraflores Saco";"175 g";"$570"
"667";"(Ref: 340026)";"Miraflores";"Arroz Preparado al Curry Sobre";"210 g";"$570"
"668";"(Ref: 276573)";"Tucapel";"Arroz Preparado Primavera Bolsa";"210 g";"$590"
"669";"(Ref: 262737)";"Lider";"Polenta Bolsa";"500 g";"$640"
"670";"(Ref: 319368)";"Lider";"Salvado de Trigo Fino Bolsa";"350 g";"$640"
"671";"(Ref: 263346)";"Martini";"Féculas Chuño Bolsa";"250 g";"$661"
"672";"(Ref: 282371)";"Farema";"Chuchoca";"500 g";"$690"
"673";"(Ref: 286781)";"Carozzi";"Nutrina Paquete";"500 g";"$770"
"674";"(Ref: 497691)";"Trattoria";"Arroz Preparado Risitto 3 Quesos Caja";"180 g";"$780"
"675";"(Ref: 689044)";"Oso";"Semilla de Linaza";"250 gr";"$790"
"676";"(Ref: 250357)";"Lider";"Semillas de Linaza Bolsa";"200 g";"$790"
"677";"(Ref: 686604)";"Lider";"Arveja Amarilla";"500 g";"$790"
"678";"(Ref: 279298)";"Tucapel";"Arroz Integral Finas Hierbas Bolsa";"180 g";"$850"
"679";"(Ref: 279300)";"Tucapel";"Arroz Integral Preparado Champiñón con Verduras Bolsa";"180 g";"$850"
"680";"(Ref: 250374)";"Lider";"Chuchoca";"";"$850"
"681";"(Ref: 286300)";"Lider";"Maíz de Curagua Bolsa";"500 g";"$890"
"682";"(Ref: 619234)";"Banquete";"Arroz Primavera Integral";"180 g";"$890"
"683";"(Ref: 653244)";"Lider";"Arvejas Verdes Partidas";"500 g";"$910"
"684";"(Ref: 256546)";"Martini";"Sopa Mixta Bolsa";"270 g";"$931"
"685";"(Ref: 250283)";"Jacinto";"Chuño Jacinto Bolsa";"500 g";"$960"
"686";"(Ref: 663198)";"Carozzi";"Cuc Cús Champiñón";"200 g";"$990"
"687";"(Ref: 663201)";"Carozzi";"Cuc Cús Oriental";"200 g";"$990"
"688";"(Ref: 686455)";"Lider";"Trigo Mote";"500 g";"$990"
"689";"(Ref: 263360)";"Oso";"Trigo Mote Bolsa";"500 g";"$1.020"
"690";"(Ref: 255920)";"Martini";"Arvejas Amarillas Grado 1 Bolsa";"500 g";"$1.031"
"691";"(Ref: 482152)";"Alcafood";"Arroz con Trocitos de Pollo al Curry y Verduras Pote";"45 g";"$1.051"
"692";"(Ref: 458711)";"Mote Trigo";"Bolsa Mote";"500 g";"$1.090"
"693";"(Ref: 546178)";"Trigo Mote";"Mote";"500 g";"$1.090"
"694";"(Ref: 561792)";"Tucapel";"Arroz Risotto Premium Siete Vegetales Bolsa";"180 g";"$1.150"
"695";"(Ref: 686605)";"Lider";"Poroto Negro";"500 g";"$1.150"
"696";"(Ref: 261144)";"Acuenta";"Arvejas Verdes Partidas Bolsa";"1 Kg";"$1.150"
"697";"(Ref: 257671)";"Martini";"Suprema de Arvejas Bolsa";"500 g";"$1.190"
"698";"(Ref: 630644)";"Campo Lindo";"Lentejas 6 mm";"500 g";"$1.190"
"699";"(Ref: 504378)";"Mi Tierra";"Maravillas Peladas Doypack";"150 g";"$1.191"
"700";"(Ref: 504377)";"Mi Tierra";"Semilla de Maravilla Tostada";"150 g";"$1.191"
"701";"(Ref: 260512)";"Gourmet";"Proteína Vegetal de Soya Bolsa";"300 g";"$1.330"
"702";"(Ref: 263332)";"Martini";"Chuchoca Bolsa";"500 g";"$1.330"
"703";"(Ref: 256484)";"Martini";"Garbanzos grandes con piel Martini Bolsa";"500 g";"$1.450"
"704";"(Ref: 652434)";"Vitacura";"Arroz Raipur";"500 g";"$1.490"
"705";"(Ref: 410249)";"Lider";"Trigo Mote Bolsa";"1 Kg";"$1.490"
"706";"(Ref: 653243)";"Lider";"Porotos Tortola";"500 g";"$1.490"
"707";"(Ref: 250090)";"Campo Lindo";"Arvejas Partidas Bolsa";"1 Kg";"$1.490"
"708";"(Ref: 653239)";"Lider";"Garbanzos Pelados";"500 g";"$1.490"
"709";"(Ref: 540689)";"Sytari";"Trigo Burgol Trigolin Fino";"500 g";"$1.490"
"710";"(Ref: 686465)";"Martini";"Porotos Negros";"500 g";"$1.490"
"711";"(Ref: 686464)";"Martini";"Porotos Rojos";"500 g";"$1.590"
"712";"(Ref: 538461)";"Tucapel";"Arroz Paella Doypack";"1 Kg";"$1.590"
"713";"(Ref: 401075)";"Mi Tierra";"Salvena con Chia Bolsa";"400 g";"$1.600"
"714";"(Ref: 276331)";"Tucapel";"Arroz para Sushi Caja";"400 g";"$1.650"
"715";"(Ref: 253174)";"Fuente Natural";"Semilla de Girasol Bolsa";"125 g";"$1.650"
"716";"(Ref: 286635)";"Lider";"Semillas de Amapola Bolsa";"125 g";"$1.690"
"717";"(Ref: 277737)";"Tucapel";"Arroz para Paella Caja";"1 Kg";"$1.770"
"718";"(Ref: 652433)";"Vitacura";"Arroz Parraletto";"500 g";"$1.790"
"719";"(Ref: 623720)";"Lider";"Maicena";"250 g";"$1.790"
"720";"(Ref: 652435)";"Vitacura";"Arroz Basmati";"500 g";"$1.790"
"721";"(Ref: 630643)";"Campo Lindo";"Porotos Tortola";"500 g";"$1.850"
"722";"(Ref: 686456)";"Lider";"Porotos Rojos";"1 Kg";"$1.890"
"723";"(Ref: 250518)";"Aruba";"Poroto Hallado Seleccionados Grado 2 Bolsa";"1 Kg";"$1.890"
"724";"(Ref: 686466)";"Martini";"Lentejas Rojas";"500 g";"$1.950"
"725";"(Ref: 250500)";"Aruba";"Lentejas 6 mm Bolsa";"1 Kg";"$1.990"
"726";"(Ref: 256688)";"Divella";"Cous Cous Caja";"500 g";"$2.110"
"727";"(Ref: 480305)";"Trujillo";"Arroz Valencia";"1 Kg";"$2.190"
"728";"(Ref: 252136)";"Campo Lindo";"Lentejas Campo Lindo Bolsa";"1000 g";"$2.190"
"729";"(Ref: 264675)";"Aruba";"Garbanzos Pelados Grado 2";"1 Kg";"$2.240"
"730";"(Ref: 261153)";"Acuenta";"Porotos Tórtola Bolsa";"1 Kg";"$2.250"
"731";"(Ref: 533205)";"Oso";"Maravilla";"250 g";"$2.390"
"732";"(Ref: 432166)";"Aruba";"Porotos Blancos Grado 2 Bolsa";"1 Kg";"$2.450"
"733";"(Ref: 691097)";"Campo Lindo";"Porotos Tortola";"1 kg";"$2.490"
"734";"(Ref: 630854)";"Campo Lindo";"Porotos Blancos";"1 kg";"$2.530"
"735";"(Ref: 497690)";"Trattoria";"Arroz Grado 1 Aromático Grano Largo Bolsa";"1 Kg";"$2.530"
"736";"(Ref: 683043)";"Bavaria";"Garbanzos con Tocino";"400 gr";"$2.590"
"737";"(Ref: 630675)";"Perfect Choice";"Quínoa Natural";"350 g";"$2.690"
"738";"(Ref: 259989)";"Pancho Villa";"Frijoles Refritos Bayos Lata";"430 g";"$2.750"
"739";"(Ref: 250537)";"Aruba";"Poroto Tórtola Seleccionados Grado 2 Bolsa";"1 Kg";"$2.990"
"740";"(Ref: 671520)";"Oso";"Quinoa";"250 gr";"$3.050"
"741";"(Ref: 255399)";"Ecovida";"Cereal de Quínoa Bolsa";"400 g";"$3.190"
"742";"(Ref: 670903)";"Oso";"Chía";"250 gr";"$3.390"
"743";"(Ref: 676881)";"Pansari";"Arroz Basmati Royal";"1KG kg";"$3.390"
"744";"(Ref: 265292)";"Mi Tierra";"Semilla de Chia Bolsa";"175 g";"$3.810"
"745";"(Ref: 480304)";"Trujillo";"Arroz Bomba";"1 Kg";"$3.980"
"746";"(Ref: 583744)";"Noglut";"Pre Mezcla de Pan sin Gluten Bolsa";"500 g";"$4.290"
"747";"(Ref: 598124)";"Sunvit";"Semilla de Chía Frasco";"700 g";"$10.590"
"748";"(Ref: 252303)";"Kraft";"Mayonesa squeeze";"650 ml";"$3.190"
"749";"(Ref: 262508)";"Kraft";"Mayonesa Frasco";"397 g";"$2.150"
"750";"(Ref: 250072)";"Kraft";"Mayonesa Frasco";"794 g";"$2.850"
"751";"(Ref: 293537)";"Hellmann's";"Mayonesa Light Doypack";"950 g";"$1.740"
"752";"(Ref: 316568)";"Hellmann's";"Mayonesa Doypack";"930 g";"$2.190"
"753";"(Ref: 252704)";"Heinz";"Kétchup Botella";"567 g";"$2.790"
"754";"(Ref: 672718)";"Not Mayo";"Mayonesa Not Mayo Original";"350 g";"$2.190"
"755";"(Ref: 624710)";"Heinz";"Ketchup";"900 g";"$1.950"
"756";"(Ref: 252286)";"Kraft";"Mayonesa Light Frasco";"449 g";"$2.150"
"757";"(Ref: 405192)";"Hellmann's";"Ketchup Doypack";"500 g";"$990"
"758";"(Ref: 264729)";"JB";"Ketchup JB Display";"1 Kg";"$1.450"
"759";"(Ref: 252071)";"Hellmann's";"Mayonesa Supreme Classic";"451 g";"$1.440"
"760";"(Ref: 293670)";"Malloa";"Kétchup Doypack";"1 Kg";"$1.650"
"761";"(Ref: 250066)";"Kraft";"Mayonesa Light Frasco";"794 g";"$2.450"
"762";"(Ref: 262608)";"JB";"Mostaza Botella";"240 g";"$961"
"763";"(Ref: 625231)";"Hellmann's";"Mayonesa Supreme Classic Doypack";"744 g";"$2.650"
"764";"(Ref: 442760)";"Great Value";"Aderezo Cesar Botella";"473 ml";"$1.590"
"765";"(Ref: 605978)";"Heinz";"Mostaza";"368 g";"$1.390"
"766";"(Ref: 460627)";"Lider";"Mayonesa Tradicional";"988 g";"$1.490"
"767";"(Ref: 454739)";"Kraft";"Mayonesa Light Squeeze";"650 ml";"$3.190"
"768";"(Ref: 258803)";"Bornier";"Mostaza de Dijon Bornier Frasco";"370 g";"$3.250"
"769";"(Ref: 260674)";"Gourmet";"Salsa Inglesa Frasco";"165 cc";"$1.100"
"770";"(Ref: 243545)";"Kraft";"Mayonesa Squeeze Botella";"354 ml";"$1.150"
"771";"(Ref: 560430)";"Lider";"Ketchup Botella";"680 g";"$1.390"
"772";"(Ref: 625636)";"Great Value";"Great Value Barbecue Original";"510 g";"$1.990"
"773";"(Ref: 677864)";"Lider";"Salsa de Soya Suave";"500 g";"$2.050"
"774";"(Ref: 312030)";"Great Value";"Mayonesa Tradicional Pote";"384 ml";"$1.990"
"775";"(Ref: 312029)";"Great Value";"Mayonesa Light Pote";"887 ml";"$2.990"
"776";"(Ref: 279356)";"Lider";"Mostaza Doypack";"1 Kg";"$1.150"
"777";"(Ref: 252045)";"Hellmann's";"Mayonesa Light Doypack";"760 g";"$2.090"
"778";"(Ref: 605976)";"Heinz";"Mostaza Amarilla";"396 g";"$3.350"
"779";"(Ref: 460629)";"Lider";"Mayonesa Light Doypack";"1,1 Kg";"$1.550"
"780";"(Ref: 580592)";"Kraft";"Salsa Barbecue";"510 g";"$1.790"
"781";"(Ref: 487974)";"Great Value";"Mostaza All Natural Botella";"397 g";"$1.250"
"782";"(Ref: 252654)";"Heinz";"Ketchup Botella";"397 g";"$2.250"
"783";"(Ref: 245032)";"Malloa";"Ketchup Botella";"400 g";"$1.950"
"784";"(Ref: 279814)";"Hellmann's";"Mayonesa Doypack";"744 g";"$1.990"
"785";"(Ref: 260137)";"Gourmet";"Salsa de Ajo Frasco";"165 cc";"$970"
"786";"(Ref: 250512)";"Hellmann's";"Mayonesa Light Doypack";"380 g";"$1.650"
"787";"(Ref: 270223)";"Great Value";"Condimento De Mostaza con Miel Botella";"340 g";"$1.450"
"788";"(Ref: 605864)";"Bornier";"Mostaza a la Antigua";"210 g";"$2.690"
"789";"(Ref: 622658)";"Great Value";"Ketchup";"680 g";"$1.690"
"790";"(Ref: 452282)";"Acuenta";"Mayonesa Tradicional Doypack";"800 cc";"$750"
"791";"(Ref: 480165)";"Great Value";"Mayonesa Regular Pote";"887 ml";"$2.990"
"792";"(Ref: 545464)";"Hellmann's";"Mayonesa Supreme Classic Frasco";"735 g";"$2.690"
"793";"(Ref: 262432)";"JB";"Crema de Ají Chileno Botella";"240 g";"$880"
"794";"(Ref: 270172)";"Lider";"Ketchup Botella";"1 Kg";"$1.890"
"795";"(Ref: 506187)";"Ala Cena";"Tarí Crema de Ají";"400 g";"$2.550"
"796";"(Ref: 342863)";"Kraft";"Mayonesa Fat Free Pote";"443 ml";"$1.100"
"797";"(Ref: 461386)";"Lider";"Mayo Lider Ligth";"796 g";"$1.590"
"798";"(Ref: 460628)";"Lider";"Mayo Normal";"796 g";"$1.490"
"799";"(Ref: 545462)";"Hellmann's";"Mayonesa Supreme Light Squeeze";"596 g";"$2.940"
"800";"(Ref: 629208)";"Hellmann's";"Mayonesa Supreme Light Frasco";"735 g";"$3.150"
"801";"(Ref: 495647)";"Eggless";"Mayonesa sin Huevo Botella";"352 g";"$1.950"
"802";"(Ref: 439314)";"Kraft";"Mayonesa Casera Pote";"887 ml";"$4.050"
"803";"(Ref: 555750)";"Ala Cena";"Crema Huancaína Doypack 400 g";"400 g";"$2.560"
"804";"(Ref: 260861)";"Gourmet";"Salsa Barbecue Botella";"280 g";"$1.590"
"805";"(Ref: 262423)";"JB";"Ají Pebre Botella";"240 g";"$880"
"806";"(Ref: 253362)";"JB";"Mostaza Doypack";"250 g";"$640"
"807";"(Ref: 330124)";"Kikkoman";"Salsa de Soya Agridulce Dipping Botella";"340 ml";"$4.390"
"808";"(Ref: 253343)";"Hellmann's";"Mayonesa Doypack";"372 g";"$1.590"
"809";"(Ref: 504626)";"Gourmet";"Aliño Light Cesar Botella";"250 g";"$1.250"
"810";"(Ref: 631342)";"Great Value";"Great Value Barbecue Honey";"510 g";"$1.990"
"811";"(Ref: 480164)";"Lider";"Mayonesa Doypack";"400 cc";"$300"
"812";"(Ref: 643543)";"Gourmet";"Ají Picante en Polvo";"13 g";"$330"
"813";"(Ref: 279839)";"Acuenta";"Mostaza Botella";"240 g";"$360"
"814";"(Ref: 262644)";"JB";"Mostaza Bolsa";"100 g";"$420"
"815";"(Ref: 250478)";"Hellmann's";"Ketchup Doypack";"100 g";"$490"
"816";"(Ref: 279840)";"Acuenta";"Ají Crema Frasco";"240 g";"$540"
"817";"(Ref: 279853)";"Acuenta";"Ají Pebre Frasco";"240 g";"$561"
"818";"(Ref: 279360)";"Lider";"Mostaza DoyPack";"250 g";"$580"
"819";"(Ref: 346861)";"Acuenta";"Ketchup Botella";"240 g";"$630"
"820";"(Ref: 279847)";"Acuenta";"Ají Crema Bolsa";"1 Kg";"$630"
"821";"(Ref: 685736)";"Don Juan";"Mostaza 240gr";"240 g";"$650"
"822";"(Ref: 279350)";"Lider";"Ají Crema Display";"500 g";"$690"
"823";"(Ref: 279365)";"Lider";"Ají Pebre Lider Botella";"240 g";"$690"
"824";"(Ref: 279373)";"Lider";"Ají Crema Botella";"240 g";"$690"
"825";"(Ref: 366929)";"Don Juan";"Ají Chileno en Crema Frasco";"240 g";"$710"
"826";"(Ref: 684837)";"Don Juan";"Ají Merken";"240 g";"$710"
"827";"(Ref: 684839)";"Don Juan";"Ají Pebre";"240 g";"$710"
"828";"(Ref: 382551)";"Don Juan";"Ají Merkén Doypack";"250 g";"$730"
"829";"(Ref: 243321)";"JB";"Ketchup Display";"250 g";"$740"
"830";"(Ref: 405149)";"JB";"Kétchup JB Botella";"240 cc";"$740"
"831";"(Ref: 253352)";"Hellmann's";"Mostaza Doypack";"250 g";"$750"
"832";"(Ref: 279376)";"Lider";"Mostaza Frasco";"240 g";"$750"
"833";"(Ref: 279358)";"Lider";"Mostaza Display";"500 g";"$850"
"834";"(Ref: 346594)";"Lider";"Ketchup Doypack";"500 g";"$850"
"835";"(Ref: 684842)";"Don Juan";"Salsa de Ajo Doypack";"190 gr";"$850"
"836";"(Ref: 254071)";"JB";"Mayonesa Doypack";"380 g";"$860"
"837";"(Ref: 366869)";"Don Juan";"Ají Chileno Extrarcto Don Juan Botella";"100 g";"$890"
"838";"(Ref: 279836)";"Acuenta";"Ketchup Bolsa";"1 Kg";"$920"
"839";"(Ref: 253255)";"Hellmann's";"Mayonesa al Ajo Doypack";"196 g";"$930"
"840";"(Ref: 253263)";"Hellmann's";"Mayonesa Tártara Doypack";"196 g";"$930"
"841";"(Ref: 262579)";"Hellmann's";"Mayonesa Doypack";"233 g";"$950"
"842";"(Ref: 317577)";"Don Juan";"Ají Chileno en Crema Bolsa";"1 Kg";"$950"
"843";"(Ref: 279833)";"Acuenta";"Mostaza";"1000 g";"$950"
"844";"(Ref: 259559)";"Gourmet";"Salsa de Ajo Orégano Light Botella";"200 g";"$970"
"845";"(Ref: 279888)";"Acuenta";"Salsa de Aji";"1 Kg";"$970"
"846";"(Ref: 259246)";"Gourmet";"Salsa para Untar Cheddar Sobre";"200 g";"$970"
"847";"(Ref: 243843)";"Gourmet";"Salsa para Untar Queso Crema Pimentón Bolsa";"200 g";"$970"
"848";"(Ref: 259202)";"Gourmet";"Salsa para Untar Queso Crema Merquén Light Bolsa";"200 g";"$970"
"849";"(Ref: 260646)";"Gourmet";"Salsa de Yogurt Ciboulette Sobre";"200 g";"$970"
"850";"(Ref: 669423)";"Lider";"Salsa Verde Cebolla y Cilantro Pote";"200 g";"$990"
"851";"(Ref: 279857)";"Acuenta";"Ají Pebre Bolsa";"1 Kg";"$990"
"852";"(Ref: 279341)";"Lider";"Ají Crema";"1 Kg";"$990"
"853";"(Ref: 616898)";"Hellman's";"Mayonesa Classic Supreme";"372 g";"$1.000"
"854";"(Ref: 172917)";"Don Juan";"Salsa Tártara Display";"250 g";"$1.020"
"855";"(Ref: 405000)";"JB";"Ketchup Doypack";"500 g";"$1.050"
"856";"(Ref: 243197)";"Gourmet";"Ají Pebre Botella";"170 g";"$1.050"
"857";"(Ref: 279869)";"Lider";"Ají Rojo Botella";"100 ml";"$1.100"
"858";"(Ref: 685733)";"Don Juan";"Mostaza";"1 kg";"$1.120"
"859";"(Ref: 480159)";"Lider";"Mayonesa Light Doypack";"400 cc";"$1.190"
"860";"(Ref: 647484)";"Marco Polo";"Mostaza Americana";"240 g";"$1.190"
"861";"(Ref: 647486)";"Marco Polo";"Mostaza a la Antigua";"240 g";"$1.190"
"862";"(Ref: 647485)";"Marco Polo";"Mostaza Tipo Dijon";"240 g";"$1.190"
"863";"(Ref: 659970)";"Gourmet";"Aliño para Ensaladas Light Mostaza y Miel";"250 g";"$1.250"
"864";"(Ref: 504627)";"Gourmet";"Aliño Light Ajo Ciboulette Botella";"250 g";"$1.250"
"865";"(Ref: 405064)";"JB";"Mayonesa Light Doypack";"760 g";"$1.250"
"866";"(Ref: 504628)";"Gourmet";"Aliño Light Yogurt Eneldo Botella";"250 g";"$1.250"
"867";"(Ref: 263248)";"JB";"Mayonesa";"760 g";"$1.250"
"868";"(Ref: 560432)";"Lider";"Ketchup Botella";"425 g";"$1.271"
"869";"(Ref: 689350)";"Don Juan";"Ají Merkén Extracto";"100 g";"$1.290"
"870";"(Ref: 437033)";"De Camacho";"Chimichurri Bidon";"500 ml";"$1.390"
"871";"(Ref: 260555)";"Gourmet";"Salsa Sabor Carne Gourmet Frasco";"90 cc";"$1.390"
"872";"(Ref: 404952)";"JB";"Mostaza Bolsa";"1000 g";"$1.420"
"873";"(Ref: 629207)";"Hellmann's";"Mayonesa Supreme Light Frasco";"451 g";"$1.440"
"874";"(Ref: 270217)";"Great Value";"Condimento de Mostaza a la Piedra Botella";"340 g";"$1.450"
"875";"(Ref: 270210)";"Great Value";"Mostaza Dijon Botella";"340 g";"$1.450"
"876";"(Ref: 266859)";"Great Value";"Mostaza Picante Botella";"340 g";"$1.450"
"877";"(Ref: 270419)";"Great Value";"Mostaza Fuerte Botella";"340 g";"$1.450"
"878";"(Ref: 260858)";"Gourmet";"Sabor Ahumado Botella";"165 cc";"$1.490"
"879";"(Ref: 262767)";"Malloa";"Ketchup Doypack";"500 g";"$1.550"
"880";"(Ref: 685166)";"Hellmann's";"Ketchup Light";"500 g";"$1.550"
"881";"(Ref: 656324)";"Great Value";"Blue Cheese";"454 g";"$1.590"
"882";"(Ref: 268901)";"Great Value";"Aderezo Ranch Light Botella";"473 cc";"$1.590"
"883";"(Ref: 656323)";"Great Value";"Mostaza SQZ Miel";"545 g";"$1.590"
"884";"(Ref: 243511)";"JB";"Mayonesa Doypack";"1045 g";"$1.630"
"885";"(Ref: 540633)";"Real Thai";"Salsa de Ají Picante Botella";"180 ml";"$1.690"
"886";"(Ref: 419667)";"French's";"Mostaza Clasica French's";"226 g";"$1.750"
"887";"(Ref: 346593)";"Lider";"Kétchup Bolsa";"1 Kg";"$1.750"
"888";"(Ref: 580593)";"Kraft";"Salsa Barbecue Spicy Honey";"510 g";"$1.790"
"889";"(Ref: 250347)";"Diaguita";"Ají del Valle del Elqui Botella";"100 g";"$1.850"
"890";"(Ref: 250352)";"Diaguita";"Ají del Valle del Elqui Botella";"100 g";"$1.850"
"891";"(Ref: 545461)";"Hellmann's";"Mayonesa Supreme American Style Frasco";"451 g";"$1.930"
"892";"(Ref: 514948)";"Hellmann's";"Ketchup American Style Botella";"380 g";"$1.950"
"893";"(Ref: 508612)";"De Camacho";"Salsa de aji Toro Macho";"100 g";"$1.990"
"894";"(Ref: 250468)";"Hellmann's";"Ketchup Doypack";"1 Kg";"$1.990"
