"codigo";"Marca";"descripcion";"cantidad";"precio"
"247";"(Ref: 606426)";"Nido";"Leche Forticrece sin Lactosa Tarro";"1440 g";"$12.490"
"248";"(Ref: 663264)";"Soprole";"Leche Proteina Sabor Chocolate";"200 cc";"$390"
"249";"(Ref: 257111)";"Loncoleche";"Leche Semidescremada Sabor Vainilla Caja";"1 L";"$1.150"
"250";"(Ref: 294358)";"Loncoleche";"Leche Entera Natural sin Lactosa Caja";"1 L";"$890"
"251";"(Ref: 257163)";"Loncoleche";"Leche Descremada en Polvo sin Lactosa Bolsa";"800 g";"$5.890"
"252";"(Ref: 578365)";"Nido";"Leche Forticrece Semidescremada Tarro";"1560 g";"$9.990"
"253";"(Ref: 263884)";"Nestlé";"Saborizante Nesquik Sabor Chocolate";"400 g";"$1.990"
"254";"(Ref: 619903)";"Nido";"Leche Forticrece Light Descremada Bolsa";"840 g";"$5.990"
"255";"(Ref: 663263)";"Soprole";"Leche Proteina Sabor Chocolate";"1 L";"$1.310"
"256";"(Ref: 542640)";"Calo";"Leche en Polvo Crecer 1+ Bolsa";"800 g";"$4.490"
"257";"(Ref: 268836)";"Nestlé";"Leche Milo";"200 cc";"$350"
"258";"(Ref: 664713)";"Loncoleche";"Leche Extra Proteína";"1 L";"$1.190"
"259";"(Ref: 252431)";"Nido";"Leche Semidescremada en Polvo Etapas 3+";"1,6 Kg";"$9.990"
"260";"(Ref: 263845)";"Ideal";"Leche Instantánea en Polvo Bolsa";"900 g";"$4.090"
"261";"(Ref: 619904)";"Nido";"Leche Forticrece Light Descremada Tarro";"1440 g";"$10.790"
"262";"(Ref: 263835)";"Nido";"Leche Entera en Polvo Bolsa";"900 g";"$5.110"
"263";"(Ref: 372179)";"Loncoleche";"Leche Semidescremada Natural Caja";"1 L";"$890"
"264";"(Ref: 539681)";"Soprole";"Leche Descremada Light Sabor Chocolate Caja";"200 g";"$360"
"265";"(Ref: 542988)";"Loncoleche";"Leche Descremada Sin lactosa Chocolate Caja";"1 L";"$1.190"
"266";"(Ref: 647053)";"Cola Cao";"Saborizante Sabor Chocolate";"330 g";"$1.000"
"267";"(Ref: 166775)";"Loncoleche";"Leche Descremada Natural Caja";"1 L";"$890"
"268";"(Ref: 294395)";"Loncoleche";"Leche Semidescremada sin Lactosa Sabor Chocolate Caja";"1 L";"$1.190"
"269";"(Ref: 257039)";"Loncoleche";"Leche Sin Lactosa sabor Frutilla Caja";"1 L";"$1.190"
"270";"(Ref: 561845)";"Next";"Leche Cultivada Sabor Frambuesa Botella";"1 L";"$1.550"
