"codigo";"Marca";"descripcion";"cantidad";"precio"
"68";"(Ref: 255963)";"Somela";"Microondas Mecánico 17 Lts. / Columba 1700";"";"$44.990"
"69";"(Ref: 556372)";"Philips";"Afeitadora S5050 Dynamic Flex";"";"$44.990"
"70";"(Ref: 569256)";"Thomas";"Horno Eléctrico 42 Litros / TH-42N01";"";"$49.990"
"71";"(Ref: 453861)";"Thomas";"Microondas 20 Litros / TH-20S01";"";"$59.990"
"72";"(Ref: 316442)";"Thomas";"Microondas 20 Litros / TH-20DM";"";"$64.990"
"73";"(Ref: 684564)";"Ursus Trotter";"Horno Eléctrico 48 Litros / UT-BACKOFEN48";"";"$99.990"
"74";"(Ref: 602352)";"Sindelen";"Hervidor 1.7 Litros HA-3150 Inox";"";"$9.990"
"75";"(Ref: 690884)";"Philips";"Secador EssentialCare Compacto BHC010";"";"$9.990"
"76";"(Ref: 607668)";"Gama";"Alisador Ergostyler";"";"$10.990"
"77";"(Ref: 681927)";"Gama";"Secador Diamond ST Titan Keratin";"";"$11.990"
"78";"(Ref: 670550)";"Ursus Trotter";"Exprimidor UT-WETZEL40";"";"$12.990"
"79";"(Ref: 592777)";"Sindelen";"Hervidor 2.5 Litros HA-3300BL";"";"$12.990"
"80";"(Ref: 681928)";"Gama";"Secador Diamond 3D Titan Keratin";"";"$14.900"
"81";"(Ref: 689759)";"Thomas";"Hervidor Eléctrico 2 litros TH-4515N";"";"$14.990"
"82";"(Ref: 689683)";"Ursus Trotter";"Hervidor Eléctrico 1.8 litros UT-Milan18";"";"$16.990"
"83";"(Ref: 670557)";"Ursus Trotter";"Plancha a Vapor UT-KERAMIK1";"";"$17.990"
"84";"(Ref: 473955)";"Sindelen";"Batidora con turbo B-5010 Inox";"";"$19.990"
"85";"(Ref: 627540)";"Siegen";"Alisador SG-3512D1";"";"$19.990"
"86";"(Ref: 318001)";"Sindelen";"Tostador de pan TP-1400IN";"";"$19.990"
"87";"(Ref: 670411)";"Ursus Trotter";"Hervidor Eléctrico UT-REIN17SS";"";"$21.990"
"88";"(Ref: 690074)";"Valory";"Combo Hervidor 1.7 Litros + Tostador 2 panes";"";"$24.990"
"89";"(Ref: 670646)";"A3D";"Removedora de Vello Facial Flawless";"";"$24.990"
"90";"(Ref: 689765)";"Black & Decker";"Licuadora Durapro 10 Velocidades Roja";"";"$24.990"
"91";"(Ref: 630114)";"Remington";"Secador Shine Therapy D5216(220)R";"";"$24.990"
"92";"(Ref: 670423)";"Ursus Trotter";"Panini UT-STULK2000";"";"$25.000"
"93";"(Ref: 597200)";"Havel";"Ventilador de pedestal Tempo Fan 16";"";"$29.990"
"94";"(Ref: 463914)";"Sindelen";"Aspiradora de polvo y agua APA-1000GR";"";"$29.990"
"95";"(Ref: 689682)";"Ursus Trotter";"Extractor de jugo UT-Nutrismart";"";"$29.990"
"96";"(Ref: 255762)";"Sindelen";"Aspiradora AP-3600E";"";"$49.990"
"97";"(Ref: 670555)";"Ursus Trotter";"Horno Eléctrico UT-LEIF36";"";"$49.990"
"98";"(Ref: 670419)";"Ursus Trotter";"Microondas UT-CLASSY720";"";"$57.990"
"99";"(Ref: 670413)";"Ursus Trotter";"Horno Eléctrico 60 Litros UT-BACKOFEN60";"";"$109.990"
"100";"(Ref: 639886)";"Sandisk";"Pack 3 Pendrive 16 GB";"";"$10.990"
"101";"(Ref: 543233)";"IRT";"Reproductor DVD DM1400USB";"";"$14.990"
"102";"(Ref: 543207)";"IRT";"Reproductor DVD DM1450HDMI";"";"$21.990"
"103";"(Ref: 670309)";"Samsung";"Soundbar BT / HW-N300ZS";"";"$39.990"
"104";"(Ref: 658267)";"HP";"Multifuncional 315";"";"$69.990"
"105";"(Ref: 530806)";"Njoy Tech";"Cable HDMI a Micro HDMI";"";"$1.000"
"106";"(Ref: 481317)";"Onn";"Mouse Óptico Azul";"";"$1.000"
"107";"(Ref: 591081)";"Onn";"Cable HDMI 150 cm";"";"$1.990"
